Date,closing price
2022-12-08,102.43687211491913
2022-12-09,102.44966571108722
2022-12-10,94.9305682462887
2022-12-11,95.28961694381677
2022-12-12,102.32049937357637
2022-12-13,85.51915658502676
2022-12-14,85.92536225623445
2022-12-15,92.81555778747564
2022-12-16,97.86552848288153
2022-12-17,103.10907565598005
2022-12-18,114.75356216949552
2022-12-19,108.5765962320202
2022-12-20,98.40061470036574
2022-12-21,99.80983792097311
2022-12-22,89.97470635362191
2022-12-23,99.8148686400761
2022-12-24,97.11341361079862
2022-12-25,103.22718560338089
2022-12-26,91.72769056447677
2022-12-27,105.19346514241172
2022-12-28,115.32738913002578
2022-12-29,98.91239851543142
2022-12-30,104.01711722098942
2022-12-31,106.90143991711112
2023-01-01,95.98779528114164
2023-01-02,102.24092481810416
2023-01-03,100.12592400781794
2023-01-04,100.97676098548831
2023-01-05,92.26990216144533
2023-01-06,100.24510174258943
2023-01-07,104.9799829124545
2023-01-08,114.51143607795042
2023-01-09,109.59270826085206
2023-01-10,121.53182457511556
2023-01-11,92.3265243711195
2023-01-12,108.72320636720679
2023-01-13,101.83342005738352
2023-01-14,121.89802933217672
2023-01-15,91.91701714644849
2023-01-16,91.60278157819224
2023-01-17,94.00607354555977
2023-01-18,78.76104275690193
2023-01-19,94.74244978319238
2023-01-20,92.40867338446301
2023-01-21,101.50393786476208
2023-01-22,103.4175597577716
2023-01-23,118.76170839215887
2023-01-24,109.5042383818605
2023-01-25,94.23096344337597
2023-01-26,91.01585328651642
2023-01-27,104.91919171506505
2023-01-28,86.79766792979358
2023-01-29,118.31458765854353
2023-01-30,111.79440120721287
2023-01-31,95.30824347895295
2023-02-01,82.86865470909123
2023-02-02,113.53872374165412
2023-02-03,98.85460154747382
2023-02-04,112.37816311973462
2023-02-05,84.05572341205632
2023-02-06,94.00624977046228
2023-02-07,100.05243699718183
2023-02-08,100.46980593764742
2023-02-09,95.49934528520757
2023-02-10,106.22849932347499
2023-02-11,89.32379570617405
2023-02-12,98.57620514978707
2023-02-13,101.20295631711899
2023-02-14,105.14438834058748
2023-02-15,107.11614878088889
2023-02-16,88.75357908162131
2023-02-17,84.65885829264377
2023-02-18,112.7767682189851
2023-02-19,103.32314011979592
2023-02-20,92.51513463443446
2023-02-21,115.51151975522524
2023-02-22,101.15674634292859
2023-02-23,111.79297184063826
2023-02-24,100.67518481410109
2023-02-25,120.60747924881987
2023-02-26,117.55340842443204
2023-02-27,97.51035851520926
2023-02-28,109.71570950954356
2023-03-01,106.45375949585147
2023-03-02,113.68631557532349
2023-03-03,90.35076539419896
2023-03-04,106.8605145999844
2023-03-05,110.58424486849587
2023-03-06,82.41260513576886
2023-03-07,88.16741487334225
2023-03-08,79.60767822239899
2023-03-09,97.30593165555442
2023-03-10,107.17542255795962
2023-03-11,115.02357052096028
2023-03-12,100.74094780419775
2023-03-13,116.28615545571292
2023-03-14,86.19898541785109
2023-03-15,82.96617560644845
2023-03-16,99.44452301103381
2023-03-17,103.84065448939307
2023-03-18,99.67305251905907
2023-03-19,79.32557899960123
2023-03-20,99.10879960487212
2023-03-21,86.95530499495146
2023-03-22,106.69672548830039
2023-03-23,103.66598246096848
2023-03-24,90.60120213672644
2023-03-25,94.86133082663306
2023-03-26,89.40786478111049
2023-03-27,99.37320902726829
2023-03-28,109.55142320501238
2023-03-29,90.14273953664457
2023-03-30,105.04046515517844
2023-03-31,94.69742381627559
2023-04-01,92.07127167737656
2023-04-02,98.92969640045442
2023-04-03,89.64757677580626
2023-04-04,94.46350694652818
2023-04-05,88.02122107411151
2023-04-06,119.6472513291639
2023-04-07,100.35263551971728
2023-04-08,93.00274492007415
2023-04-09,102.13979910734221
2023-04-10,98.8767195030917
2023-04-11,97.79030400466777
2023-04-12,172.97237888495192
2023-04-13,107.57507710047305
2023-04-14,94.69498852389472
2023-04-15,94.2418175935532
2023-04-16,97.24948302848355
2023-04-17,76.98078835264415
2023-04-18,84.84808937801448
2023-04-19,113.66874267444524
2023-04-20,116.44967713501283
2023-04-21,97.50963960443622
2023-04-22,105.76556963055766
2023-04-23,103.11250154543536
2023-04-24,385.9622543560639
2023-04-25,111.19574911434577
2023-04-26,98.72082408519233
2023-04-27,90.44459559399574
2023-04-28,83.93553679742428
2023-04-29,102.03463635867223
2023-04-30,92.43649254715697
2023-05-01,85.77746290402325
2023-05-02,93.53427115757474
2023-05-03,89.18451996385605
2023-05-04,116.87141635072564
2023-05-05,108.81639756949451
2023-05-06,99.92027358683383
2023-05-07,114.79944138890026
2023-05-08,100.77368307647619
2023-05-09,91.38715798671737
2023-05-10,115.23124077269657
2023-05-11,105.38910043684659
2023-05-12,89.62753845673544
2023-05-13,98.09661321916391
2023-05-14,91.24381746615242
2023-05-15,86.17200269035663
2023-05-16,109.26177547531641
2023-05-17,119.0941664047013
2023-05-18,86.01432426180858
2023-05-19,105.62969236690572
2023-05-20,93.49357430878173
2023-05-21,260.82424004132343
2023-05-22,94.07606075761132
2023-05-23,91.36009230320184
2023-05-24,100.48521627944827
2023-05-25,91.69049883588963
2023-05-26,102.70456825779839
2023-05-27,99.49761890550863
2023-05-28,97.6105195313359
2023-05-29,90.92436337958402
2023-05-30,94.23228669431667
2023-05-31,107.55391225825755
2023-06-01,105.00917187624381
2023-06-02,90.22444755201448
2023-06-03,100.99332305429226
2023-06-04,107.5138712337179
2023-06-05,83.30594718878629
2023-06-06,105.43360192379934
2023-06-07,93.37376241054153
2023-06-08,105.70598668593159
2023-06-09,92.36740843457483
2023-06-10,81.9511789933548
2023-06-11,83.72457562116837
2023-06-12,100.48084946661382
2023-06-13,102.59722501721483
2023-06-14,90.95683374895592
2023-06-15,106.38592458777374
2023-06-16,83.3847993773104
2023-06-17,99.33920201352683
2023-06-18,87.88983800237543
2023-06-19,93.4816389219784
2023-06-20,100.47398671316414
2023-06-21,91.39586634716048
2023-06-22,96.15444455770175
2023-06-23,110.0629280921444
2023-06-24,94.23108130476851
2023-06-25,108.35692112065142
2023-06-26,235.7534616460616
2023-06-27,105.29804177915283
2023-06-28,114.41568620657901
2023-06-29,75.28355499872711
2023-06-30,92.03104744529523
2023-07-01,105.7707212718054
2023-07-02,97.96954613957007
2023-07-03,103.71145873371309
2023-07-04,93.9601481328418
2023-07-05,100.865897874729
2023-07-06,98.44322764607921
2023-07-07,111.67782061659807
2023-07-08,102.54420843301213
2023-07-09,103.37602662075201
2023-07-10,95.88123033877532
2023-07-11,95.12393775927507
2023-07-12,95.6744181218038
2023-07-13,103.94452142378297
2023-07-14,95.79015519179737
2023-07-15,102.89774856896413
2023-07-16,120.75400798645438
2023-07-17,108.71124703431693
2023-07-18,96.73976467832159
2023-07-19,112.01213922163944
2023-07-20,95.91924626978448
2023-07-21,79.61875464822145
2023-07-22,89.91913689082595
2023-07-23,81.29208078974145
2023-07-24,96.48486515958692
2023-07-25,100.18418379189552
2023-07-26,229.2140825647583
2023-07-27,103.26927373764163
2023-07-28,97.80899471191135
2023-07-29,108.2940558118349
2023-07-30,77.88864690992115
2023-07-31,102.35614558108566
2023-08-01,107.70865193886966
2023-08-02,85.21413754220158
2023-08-03,111.43754043206928
2023-08-04,103.38496407494414
2023-08-05,95.84712086099199
2023-08-06,106.32781866106285
2023-08-07,122.70692857804396
2023-08-08,101.81866255058495
2023-08-09,102.48220586300336
2023-08-10,255.83887044516717
2023-08-11,91.50155630535208
2023-08-12,108.30335816544246
2023-08-13,91.43916174091133
2023-08-14,100.71566237219392
2023-08-15,95.22342553234883
2023-08-16,104.78979825746391
2023-08-17,103.33662105286949
2023-08-18,110.375399442579
2023-08-19,94.89983601145254
2023-08-20,97.30125064706628
2023-08-21,90.21236284217693
2023-08-22,95.55706739923889
2023-08-23,103.77300493044852
2023-08-24,107.56988616645351
2023-08-25,90.77834675822375
2023-08-26,108.6960592010566
2023-08-27,113.55637858804951
2023-08-28,104.13434903223701
2023-08-29,118.76795812558066
2023-08-30,92.26210800896428
2023-08-31,87.55345296688583
2023-09-01,82.21279751095722
2023-09-02,114.96044311489183
2023-09-03,106.54365656354058
2023-09-04,99.44415329089544
2023-09-05,102.7996862631982
2023-09-06,88.74510952701624
2023-09-07,124.45751979616827
2023-09-08,101.29221181975228
2023-09-09,101.09394794604893
2023-09-10,107.25766623898691
2023-09-11,104.81009231736714
2023-09-12,102.23884024279131
2023-09-13,92.09525544554688
2023-09-14,104.71468357135996
2023-09-15,118.82024496475034
2023-09-16,113.45420046154977
2023-09-17,115.93186626639397
2023-09-18,94.88784323568815
2023-09-19,263.15345518056097
2023-09-20,98.74213079900352
2023-09-21,100.55724912288694
2023-09-22,110.94191518470949
2023-09-23,83.0753537028518
2023-09-24,115.29550319460614
2023-09-25,98.4199210142101
2023-09-26,95.7311893005258
2023-09-27,89.87895624739832
2023-09-28,83.4514332813423
2023-09-29,108.23170583961914
2023-09-30,100.73317967188405
2023-10-01,87.10039100258946
2023-10-02,87.04921227936384
2023-10-03,96.64215300709871
2023-10-04,116.69021525289392
2023-10-05,97.40408648636395
2023-10-06,84.96857046881894
2023-10-07,97.54256935914056
2023-10-08,97.2727643025233
2023-10-09,73.03113357058429
2023-10-10,99.45705133482188
2023-10-11,97.69065469791322
2023-10-12,106.96206364813418
2023-10-13,118.48956094945345
2023-10-14,111.26565029547757
2023-10-15,97.3111130944517
2023-10-16,88.9347409125833
2023-10-17,125.7335980324986
2023-10-18,100.59218434014488
2023-10-19,100.13929291912946
2023-10-20,99.75874912889996
2023-10-21,101.98084760767856
2023-10-22,98.55639588076058
2023-10-23,94.26337993119763
2023-10-24,94.53141058759608
2023-10-25,99.67246729784002
2023-10-26,94.56575228866235
2023-10-27,92.87154217322836
2023-10-28,101.06430227691897
2023-10-29,97.45022782579144
2023-10-30,115.0399298858269
2023-10-31,73.49030191606988
2023-11-01,110.91506851922462
2023-11-02,112.4608519249763
2023-11-03,79.2660976759185
2023-11-04,96.57312405919652
2023-11-05,96.28559134004209
2023-11-06,85.92488305282178
2023-11-07,92.22183312409125
2023-11-08,88.89424154534171
2023-11-09,117.52270443423623
2023-11-10,109.35678393147461
2023-11-11,112.71555094994159
2023-11-12,107.21672064043236
2023-11-13,88.70948228782771
2023-11-14,94.75479733720226
2023-11-15,104.89374561227918
2023-11-16,87.77872191108054
2023-11-17,107.12998430172388
2023-11-18,97.59674601841866
2023-11-19,96.25179192450402
2023-11-20,107.10959968203491
2023-11-21,104.4426331148604
2023-11-22,96.3903383418092
2023-11-23,111.59329803364248
2023-11-24,89.18936672400102
2023-11-25,106.15935606944264
2023-11-26,105.93101257968384
2023-11-27,96.9045356068601
2023-11-28,103.26133022242118
2023-11-29,87.48886423614697
2023-11-30,109.240270192069
2023-12-01,98.15097863557011
2023-12-02,94.7727697948096
2023-12-03,110.49009225836889
2023-12-04,92.9565630945724
2023-12-05,85.91538703636441
2023-12-06,84.43370826476097
2023-12-07,106.0600995134564
2023-12-08,87.19570647503717
2023-12-09,117.54794181984364
2023-12-10,79.18070592116278
2023-12-11,116.96456368290038
2023-12-12,102.11017467202619
2023-12-13,99.03286888129608
2023-12-14,94.5508091319105
2023-12-15,103.9913611435207
2023-12-16,99.62365297575151
2023-12-17,111.03301882016521
2023-12-18,101.1422764866204
2023-12-19,101.50301761461877
2023-12-20,96.36387787786144
2023-12-21,99.43054376278933
2023-12-22,103.0780176889206
2023-12-23,82.89831607343375
2023-12-24,86.51814577894287
2023-12-25,107.43264094022715
2023-12-26,101.70865438127942
2023-12-27,98.1601666364732
2023-12-28,100.18433933065393
2023-12-29,103.47581705361671
2023-12-30,94.60240319690638
2023-12-31,92.21695274597687
2024-01-01,101.95845255097682
2024-01-02,90.21627222384969
2024-01-03,104.08252755714472
2024-01-04,82.9741639576216
2024-01-05,110.29155637325644
2024-01-06,104.72597482413043
2024-01-07,102.56029734313876
2024-01-08,109.82690983945514
2024-01-09,116.65474444462576
2024-01-10,110.1437006501813
2024-01-11,81.59125768668355
2024-01-12,87.20423033264298
2024-01-13,93.75181422304321
2024-01-14,100.26091050210833
2024-01-15,105.17659020469122
2024-01-16,92.74256186846534
2024-01-17,101.86766764477078
2024-01-18,92.44617067646678
2024-01-19,93.88482197008052
2024-01-20,85.93338903151778
2024-01-21,90.76766753889096
2024-01-22,86.48315394383667
2024-01-23,90.24126747022667
2024-01-24,110.5364179660784
2024-01-25,90.50601111168056
2024-01-26,126.32382064837391
2024-01-27,104.93317900880889
2024-01-28,101.84836123694873
2024-01-29,91.41642219818786
2024-01-30,107.00309879408991
2024-01-31,94.24362173762226
2024-02-01,101.22009814645361
2024-02-02,125.60084538268795
2024-02-03,99.03940100275351
2024-02-04,111.49273326285676
2024-02-05,92.96823574874112
2024-02-06,99.65011509503039
2024-02-07,117.7080063563551
2024-02-08,93.73032942212232
2024-02-09,118.12448557996929
2024-02-10,107.07751935455475
2024-02-11,94.37533224105732
2024-02-12,106.3240773905552
2024-02-13,109.7255444962673
2024-02-14,106.21809962217196
2024-02-15,84.29775280109544
2024-02-16,92.72862824175131
2024-02-17,97.52481364448495
2024-02-18,99.25566570899954
2024-02-19,106.20672097550678
2024-02-20,101.77701000933254
2024-02-21,86.64655641289899
2024-02-22,103.80197851005963
2024-02-23,106.10585745283824
2024-02-24,105.5979044793104
2024-02-25,110.80780725554622
2024-02-26,108.33922154548904
2024-02-27,104.59180079228437
2024-02-28,99.29834288541353
2024-02-29,83.39039066484008
2024-03-01,104.29618219132585
2024-03-02,102.07687687163111
2024-03-03,102.71578837195374
2024-03-04,87.2325142417969
2024-03-05,89.18943459591738
2024-03-06,110.53152853332904
2024-03-07,99.60444846143345
2024-03-08,106.81500697372624
2024-03-09,100.28318376130461
2024-03-10,100.29756139495746
2024-03-11,109.38283805975998
2024-03-12,94.83955271782627
2024-03-13,100.96120776940984
2024-03-14,95.37724711294958
2024-03-15,95.65503772567685
2024-03-16,96.90827876531361
2024-03-17,102.22133771633713
2024-03-18,95.21251378336522
2024-03-19,112.55756125573521
2024-03-20,91.05392697780496
2024-03-21,98.13128355838641
2024-03-22,95.60268941725825
2024-03-23,114.46977884353733
2024-03-24,101.96554776511574
2024-03-25,110.31844539468635
2024-03-26,85.14439626963028
2024-03-27,102.67050265869258
2024-03-28,108.89630795623437
2024-03-29,100.82283989275425
2024-03-30,110.65480375065351
2024-03-31,94.82711549899628
2024-04-01,255.7658170462098
2024-04-02,122.9889812361925
2024-04-03,96.37161439560342
2024-04-04,95.54497478599228
2024-04-05,114.533844771177
2024-04-06,115.79572145730712
2024-04-07,94.77139972846732
2024-04-08,95.79813182904142
2024-04-09,97.18215391139493
2024-04-10,86.55549488965723
2024-04-11,90.81348053515802
2024-04-12,89.95859233247933
2024-04-13,92.32202434895872
2024-04-14,99.65315112613219
2024-04-15,102.3421473253652
2024-04-16,115.50500492814076
2024-04-17,90.0164595926121
2024-04-18,109.84322398476584
2024-04-19,97.86011155774491
2024-04-20,99.50536290347567
2024-04-21,106.74819492166604
2024-04-22,88.77277978437701
2024-04-23,103.82409746184051
2024-04-24,101.66452208213056
2024-04-25,104.92451264008149
2024-04-26,102.89168643907819
2024-04-27,124.55300139910895
2024-04-28,93.62260015748684
2024-04-29,94.69003044998182
2024-04-30,93.76859473575236
2024-05-01,94.44522880839746
2024-05-02,93.62612872693482
2024-05-03,111.89016531107552
2024-05-04,114.20504247989855
2024-05-05,94.29253706250523
2024-05-06,91.67644426895771
2024-05-07,104.71415556386404
2024-05-08,94.47776955719029
2024-05-09,106.32931817755511
2024-05-10,102.029230208513
2024-05-11,84.84255885002769
2024-05-12,115.47505201330061
2024-05-13,117.95877673095522
2024-05-14,93.87211309515614
2024-05-15,96.12298440064016
2024-05-16,102.85865390724905
2024-05-17,103.34456789987026
2024-05-18,106.5854427267283
2024-05-19,120.1020453876635
2024-05-20,98.2305277250595
2024-05-21,92.01702755461547
2024-05-22,86.20680771985472
2024-05-23,92.69069960058081
2024-05-24,99.66873027126204
2024-05-25,117.94557863517788
2024-05-26,94.82388700963828
2024-05-27,102.23787951638899
2024-05-28,99.83577103927247
2024-05-29,111.88393273448084
2024-05-30,125.26932425873622
2024-05-31,94.6913122707968
2024-06-01,95.10560557481777
2024-06-02,110.44160877069072
2024-06-03,106.81891489626311
2024-06-04,118.46707325736034
2024-06-05,105.83928185325964
2024-06-06,96.40707909212941
2024-06-07,105.9065483069231
2024-06-08,111.08703580582907
2024-06-09,183.08064466557613
2024-06-10,105.07274031107298
2024-06-11,110.66674689589154
2024-06-12,111.69295590445672
2024-06-13,113.82158991037527
2024-06-14,106.48709887589642
2024-06-15,98.32881919683146
2024-06-16,101.46713686433323
2024-06-17,112.06508966508358
2024-06-18,91.83064329012764
2024-06-19,103.68673308872901
2024-06-20,96.0666118767264
2024-06-21,100.28744822934817
2024-06-22,112.78451862607298
2024-06-23,101.91099068019903
2024-06-24,100.46436548156149
2024-06-25,86.40143859020081
2024-06-26,107.46253566027221
2024-06-27,106.45484181141076
2024-06-28,121.6325472330546
2024-06-29,96.92221765046999
2024-06-30,102.1915032766394
2024-07-01,102.49383683710755
2024-07-02,115.77453279763475
2024-07-03,99.04704467613048
2024-07-04,102.7902152577034
2024-07-05,106.0789650971654
2024-07-06,101.86609123156359
2024-07-07,95.53566385449471
2024-07-08,101.94089992898307
2024-07-09,110.73631749859771
2024-07-10,89.73484700588939
2024-07-11,101.32969674146877
2024-07-12,92.99879185060827
2024-07-13,111.95046628924842
2024-07-14,84.76813095216225
2024-07-15,94.41078152728412
2024-07-16,103.7721187506452
2024-07-17,115.65524029234341
2024-07-18,99.34249738927012
2024-07-19,94.44800473306802
2024-07-20,118.8115706944059
