Date,Closing Price,Smoothed Closing Price
2022-05-11,84.49336568933867,84.49336568933867
2022-05-12,100.68562974806028,100.68562974806028
2022-05-13,89.37696286273895,89.37696286273895
2022-05-14,104.73592430635182,104.73592430635182
2022-05-15,90.80575765766196,90.80575765766196
2022-05-16,115.4993440501754,115.4993440501754
2022-05-17,92.16746707663764,92.16746707663764
2022-05-18,96.77938483794324,96.77938483794324
2022-05-19,108.1351721736967,108.1351721736967
2022-05-20,87.69135683566044,87.69135683566044
2022-05-21,102.2745993460413,102.2745993460413
2022-05-22,113.07142754282428,113.07142754282428
2022-05-23,83.92516765438772,83.92516765438772
2022-05-24,101.84633858532304,101.84633858532304
2022-05-25,102.59882794248423,102.59882794248423
2022-05-26,107.81822871777312,107.81822871777312
2022-05-27,87.63049289121918,87.63049289121918
2022-05-28,86.79543386915724,86.79543386915724
2022-05-29,105.21941565616898,105.21941565616898
2022-05-30,102.96984673233186,102.96984673233186
2022-05-31,102.50492850345876,102.50492850345876
2022-06-01,103.46448209496975,103.46448209496975
2022-06-02,93.1997527842151,93.1997527842151
2022-06-03,102.32253697161003,102.32253697161003
2022-06-04,102.93072473298682,102.93072473298682
2022-06-05,92.85648581973632,92.85648581973632
2022-06-06,118.65774511144755,118.65774511144755
2022-06-07,104.73832920911788,104.73832920911788
2022-06-08,88.08696502797352,88.08696502797352
2022-06-09,106.5655360863383,106.5655360863383
2022-06-10,90.2531832977268,90.2531832977268
2022-06-11,107.87084603742451,107.87084603742451
2022-06-12,111.58595579007404,111.58595579007404
2022-06-13,91.7931768164829,91.7931768164829
2022-06-14,109.6337612924432,109.6337612924432
2022-06-15,104.127809269365,104.127809269365
2022-06-16,108.2206015999449,108.2206015999449
2022-06-17,118.96792982653947,118.96792982653947
2022-06-18,97.5461188399713,97.5461188399713
2022-06-19,165.21095256461268,106.02103293853358
2022-06-20,91.10485570374476,91.10485570374476
2022-06-21,91.84189715034562,91.84189715034562
2022-06-22,99.22898290585896,99.22898290585896
2022-06-23,103.41151974816644,103.41151974816644
2022-06-24,102.7669079933002,102.7669079933002
2022-06-25,108.27183249036024,108.27183249036024
2022-06-26,100.13001891877909,100.13001891877909
2022-06-27,114.53534077157316,114.53534077157316
2022-06-28,97.35343166762044,97.35343166762044
2022-06-29,127.2016916658962,127.2016916658962
2022-06-30,106.25667347765008,106.25667347765008
2022-07-01,169.61586115095758,104.77789311854724
2022-07-02,89.29107501938887,89.29107501938887
2022-07-03,104.82472415243186,104.82472415243186
2022-07-04,97.7653721467415,97.7653721467415
2022-07-05,107.14000494092092,107.14000494092092
2022-07-06,104.73237624573544,104.73237624573544
2022-07-07,99.27171087343127,99.27171087343127
2022-07-08,91.53206281931595,91.53206281931595
2022-07-09,84.85152775314135,84.85152775314135
2022-07-10,95.5348504793298,95.5348504793298
2022-07-11,108.56398794323472,108.56398794323472
2022-07-12,102.14093744130204,102.14093744130204
2022-07-13,87.54261221288012,87.54261221288012
2022-07-14,101.73180925851182,101.73180925851182
2022-07-15,103.85317379728836,103.85317379728836
2022-07-16,91.16142563798869,91.16142563798869
2022-07-17,101.53725105945529,101.53725105945529
2022-07-18,210.2338391850858,104.24706472654907
2022-07-19,88.57029702169376,88.57029702169376
2022-07-20,103.57787360348284,103.57787360348284
2022-07-21,105.60784526368236,105.60784526368236
2022-07-22,110.83051243175277,110.83051243175277
2022-07-23,110.53802052034902,110.53802052034902
2022-07-24,86.22330632042909,86.22330632042909
2022-07-25,90.62174960084876,90.62174960084876
2022-07-26,105.1503526720866,105.1503526720866
2022-07-27,105.1378595091221,105.1378595091221
2022-07-28,105.15047686306048,105.15047686306048
2022-07-29,138.52731490654722,103.62705132186224
2022-07-30,105.70890510693168,105.70890510693168
2022-07-31,111.355656401806,111.355656401806
2022-08-01,109.54001763493204,109.54001763493204
2022-08-02,106.51391251305796,106.51391251305796
2022-08-03,96.84730755359656,96.84730755359656
2022-08-04,107.58969220493267,107.58969220493267
2022-08-05,92.27174785462428,92.27174785462428
2022-08-06,97.63181393259993,97.63181393259993
2022-08-07,95.14636452170896,95.14636452170896
2022-08-08,100.81874139386322,100.81874139386322
2022-08-09,123.14658566673508,123.14658566673508
2022-08-10,163.2560840730997,163.2560840730997
2022-08-11,106.86260190374512,106.86260190374512
2022-08-12,83.87284128810349,83.87284128810349
2022-08-13,232.16454499392069,109.44033793333202
2022-08-14,110.88950596967366,110.88950596967366
2022-08-15,100.64280019095465,100.64280019095465
2022-08-16,89.22255222070694,89.22255222070694
2022-08-17,92.84696290740033,92.84696290740033
2022-08-18,106.79597748934675,106.79597748934675
2022-08-19,92.69633368282864,92.69633368282864
2022-08-20,102.16458589581976,102.16458589581976
2022-08-21,100.45571839903812,100.45571839903812
2022-08-22,93.48399652394184,93.48399652394184
2022-08-23,121.43944089325323,121.43944089325323
2022-08-24,106.33919022318013,106.33919022318013
2022-08-25,79.74857413342393,79.74857413342393
2022-08-26,101.86454314769428,101.86454314769428
2022-08-27,93.38213535231613,93.38213535231613
2022-08-28,108.52433334796224,108.52433334796224
2022-08-29,92.074792615673,92.074792615673
2022-08-30,98.85263558533102,98.85263558533102
2022-08-31,105.04987278980455,105.04987278980455
2022-09-01,108.6575519417012,108.6575519417012
2022-09-02,151.1302989182448,105.11279825840418
2022-09-03,96.65498764159052,96.65498764159052
2022-09-04,95.25054688839045,95.25054688839045
2022-09-05,93.46670767426288,93.46670767426288
2022-09-06,117.65454240281096,117.65454240281096
2022-09-07,104.04981710960956,104.04981710960956
2022-09-08,87.39116045664954,87.39116045664954
2022-09-09,109.17861947054776,109.17861947054776
2022-09-10,121.22156197012632,121.22156197012632
2022-09-11,110.32465260551147,110.32465260551147
2022-09-12,84.80630034045987,84.80630034045987
2022-09-13,95.15765927133748,95.15765927133748
2022-09-14,112.66911149186625,112.66911149186625
2022-09-15,92.9233053438122,92.9233053438122
2022-09-16,104.43819428146227,104.43819428146227
2022-09-17,107.74634053429337,107.74634053429337
2022-09-18,90.73069528421917,90.73069528421917
2022-09-19,99.404746439382,99.404746439382
2022-09-20,67.58732659930928,67.58732659930928
2022-09-21,89.7561235866571,89.7561235866571
2022-09-22,97.4743184860684,97.4743184860684
2022-09-23,87.5221681803515,87.5221681803515
2022-09-24,116.32411303931636,116.32411303931636
2022-09-25,85.69858622039368,85.69858622039368
2022-09-26,95.59955513303017,95.59955513303017
2022-09-27,101.30740577286092,101.30740577286092
2022-09-28,114.41273289066116,114.41273289066116
2022-09-29,85.6413784882056,85.6413784882056
2022-09-30,111.6316375215496,111.6316375215496
2022-10-01,100.10233061019586,100.10233061019586
2022-10-02,90.18491348952048,90.18491348952048
2022-10-03,104.6210347426327,104.6210347426327
2022-10-04,101.9905969557347,101.9905969557347
2022-10-05,93.99783122841204,93.99783122841204
2022-10-06,100.6980208499002,100.6980208499002
2022-10-07,96.1468640313824,96.1468640313824
2022-10-08,101.13517345251248,101.13517345251248
2022-10-09,106.62130674521046,106.62130674521046
2022-10-10,115.86016816145352,115.86016816145352
2022-10-11,87.62184501173151,87.62184501173151
2022-10-12,121.33033374656269,121.33033374656269
2022-10-13,80.47912200477498,80.47912200477498
2022-10-14,98.48214904964416,98.48214904964416
2022-10-15,105.88317206484577,105.88317206484577
2022-10-16,102.80991867735032,102.80991867735032
2022-10-17,93.77300480179406,93.77300480179406
2022-10-18,97.91877749642724,97.91877749642724
2022-10-19,95.06999065341168,95.06999065341168
2022-10-20,94.10635243055788,94.10635243055788
2022-10-21,108.49602097021024,108.49602097021024
2022-10-22,103.57015485965049,103.57015485965049
2022-10-23,93.07090404739346,93.07090404739346
2022-10-24,108.9959987543325,108.9959987543325
2022-10-25,103.07299520876607,103.07299520876607
2022-10-26,108.1286211883896,108.1286211883896
2022-10-27,106.29628841923612,106.29628841923612
2022-10-28,91.71004989077927,91.71004989077927
2022-10-29,94.3981895980303,94.3981895980303
2022-10-30,107.47293605123262,107.47293605123262
2022-10-31,106.10370265433464,106.10370265433464
2022-11-01,99.79098406035853,99.79098406035853
2022-11-02,101.17327383308782,101.17327383308782
2022-11-03,112.77664895788423,112.77664895788423
2022-11-04,94.0842861116417,94.0842861116417
2022-11-05,105.47097381170038,105.47097381170038
2022-11-06,97.97807347566106,97.97807347566106
2022-11-07,97.8231879677278,97.8231879677278
2022-11-08,110.9877685198719,110.9877685198719
2022-11-09,108.2541634898803,108.2541634898803
2022-11-10,108.1350963600064,108.1350963600064
2022-11-11,113.05478807154329,113.05478807154329
2022-11-12,100.2100384163276,100.2100384163276
2022-11-13,106.81952971294965,106.81952971294965
2022-11-14,96.89733243406543,96.89733243406543
2022-11-15,103.24166352488442,103.24166352488442
2022-11-16,98.69856945632316,98.69856945632316
2022-11-17,100.96995964992718,100.96995964992718
2022-11-18,105.95157025436912,105.95157025436912
2022-11-19,91.81779316766529,91.81779316766529
2022-11-20,120.9238727568546,120.9238727568546
2022-11-21,89.93982618500299,89.93982618500299
2022-11-22,87.85811387212269,87.85811387212269
2022-11-23,111.58110873500068,111.58110873500068
2022-11-24,107.91662693962935,107.91662693962935
2022-11-25,106.24119817052156,106.24119817052156
2022-11-26,106.2834550926428,106.2834550926428
2022-11-27,99.87753227153084,99.87753227153084
2022-11-28,91.02745628514168,91.02745628514168
2022-11-29,261.8372224363675,107.90255595530155
2022-11-30,93.22838288487888,93.22838288487888
2022-12-01,109.7511973341775,109.7511973341775
2022-12-02,98.52942618497862,98.52942618497862
2022-12-03,91.74502803207488,91.74502803207488
2022-12-04,96.78614158347008,96.78614158347008
2022-12-05,104.12931454275623,104.12931454275623
2022-12-06,94.36275447196026,94.36275447196026
2022-12-07,91.77779604433567,91.77779604433567
2022-12-08,102.43687211491913,102.43687211491913
2022-12-09,102.44966571108722,102.44966571108722
2022-12-10,94.9305682462887,94.9305682462887
2022-12-11,95.28961694381675,95.28961694381675
2022-12-12,102.32049937357635,102.32049937357635
2022-12-13,85.51915658502676,85.51915658502676
2022-12-14,85.92536225623445,85.92536225623445
2022-12-15,92.81555778747564,92.81555778747564
2022-12-16,97.86552848288152,97.86552848288152
2022-12-17,103.10907565598004,103.10907565598004
2022-12-18,114.75356216949552,114.75356216949552
2022-12-19,108.5765962320202,108.5765962320202
2022-12-20,98.40061470036574,98.40061470036574
2022-12-21,99.80983792097312,99.80983792097312
2022-12-22,89.97470635362191,89.97470635362191
2022-12-23,99.8148686400761,99.8148686400761
2022-12-24,97.11341361079862,97.11341361079862
2022-12-25,103.22718560338087,103.22718560338087
2022-12-26,91.72769056447676,91.72769056447676
2022-12-27,105.19346514241172,105.19346514241172
2022-12-28,115.32738913002578,115.32738913002578
2022-12-29,98.91239851543142,98.91239851543142
2022-12-30,104.01711722098942,104.01711722098942
2022-12-31,106.90143991711112,106.90143991711112
2023-01-01,95.98779528114164,95.98779528114164
2023-01-02,102.24092481810416,102.24092481810416
2023-01-03,100.12592400781794,100.12592400781794
2023-01-04,100.97676098548833,100.97676098548833
2023-01-05,92.26990216144532,92.26990216144532
2023-01-06,100.24510174258944,100.24510174258944
2023-01-07,104.9799829124545,104.9799829124545
2023-01-08,114.51143607795042,114.51143607795042
2023-01-09,109.59270826085206,109.59270826085206
2023-01-10,121.53182457511556,121.53182457511556
2023-01-11,92.3265243711195,92.3265243711195
2023-01-12,108.7232063672068,108.7232063672068
2023-01-13,101.83342005738352,101.83342005738352
2023-01-14,121.89802933217672,121.89802933217672
2023-01-15,91.91701714644849,91.91701714644849
2023-01-16,91.60278157819224,91.60278157819224
2023-01-17,94.00607354555976,94.00607354555976
2023-01-18,78.76104275690193,78.76104275690193
2023-01-19,94.74244978319238,94.74244978319238
2023-01-20,92.408673384463,92.408673384463
2023-01-21,101.50393786476208,101.50393786476208
2023-01-22,103.4175597577716,103.4175597577716
2023-01-23,118.76170839215888,118.76170839215888
2023-01-24,109.5042383818605,109.5042383818605
2023-01-25,94.23096344337596,94.23096344337596
2023-01-26,91.01585328651642,91.01585328651642
2023-01-27,104.91919171506504,104.91919171506504
2023-01-28,86.79766792979358,86.79766792979358
2023-01-29,118.31458765854352,118.31458765854352
2023-01-30,111.79440120721289,111.79440120721289
2023-01-31,95.30824347895296,95.30824347895296
2023-02-01,82.86865470909123,82.86865470909123
2023-02-02,113.53872374165412,113.53872374165412
2023-02-03,98.85460154747382,98.85460154747382
2023-02-04,112.37816311973462,112.37816311973462
2023-02-05,84.05572341205632,84.05572341205632
2023-02-06,94.00624977046228,94.00624977046228
2023-02-07,100.05243699718184,100.05243699718184
2023-02-08,100.46980593764742,100.46980593764742
2023-02-09,95.49934528520755,95.49934528520755
2023-02-10,106.228499323475,106.228499323475
2023-02-11,89.32379570617405,89.32379570617405
2023-02-12,98.57620514978709,98.57620514978709
2023-02-13,101.202956317119,101.202956317119
2023-02-14,105.14438834058748,105.14438834058748
2023-02-15,107.11614878088888,107.11614878088888
2023-02-16,88.75357908162131,88.75357908162131
2023-02-17,84.65885829264377,84.65885829264377
2023-02-18,112.7767682189851,112.7767682189851
2023-02-19,103.32314011979592,103.32314011979592
2023-02-20,92.51513463443446,92.51513463443446
2023-02-21,115.51151975522524,115.51151975522524
2023-02-22,101.1567463429286,101.1567463429286
2023-02-23,111.79297184063826,111.79297184063826
2023-02-24,100.67518481410109,100.67518481410109
2023-02-25,120.60747924881989,120.60747924881989
2023-02-26,117.55340842443204,117.55340842443204
2023-02-27,97.51035851520926,97.51035851520926
2023-02-28,109.71570950954356,109.71570950954356
2023-03-01,106.45375949585149,106.45375949585149
2023-03-02,113.68631557532348,113.68631557532348
2023-03-03,90.35076539419896,90.35076539419896
2023-03-04,106.8605145999844,106.8605145999844
2023-03-05,110.58424486849589,110.58424486849589
2023-03-06,82.41260513576886,82.41260513576886
2023-03-07,88.16741487334225,88.16741487334225
2023-03-08,79.60767822239899,79.60767822239899
2023-03-09,97.30593165555442,97.30593165555442
2023-03-10,107.17542255795962,107.17542255795962
2023-03-11,115.02357052096028,115.02357052096028
2023-03-12,100.74094780419776,100.74094780419776
2023-03-13,116.28615545571292,116.28615545571292
2023-03-14,86.19898541785109,86.19898541785109
2023-03-15,82.96617560644845,82.96617560644845
2023-03-16,99.4445230110338,99.4445230110338
2023-03-17,103.84065448939307,103.84065448939307
2023-03-18,99.67305251905908,99.67305251905908
2023-03-19,79.32557899960123,79.32557899960123
2023-03-20,99.10879960487212,99.10879960487212
2023-03-21,86.95530499495146,86.95530499495146
2023-03-22,106.6967254883004,106.6967254883004
2023-03-23,103.66598246096848,103.66598246096848
2023-03-24,90.60120213672644,90.60120213672644
2023-03-25,94.86133082663306,94.86133082663306
2023-03-26,89.40786478111049,89.40786478111049
2023-03-27,99.37320902726827,99.37320902726827
2023-03-28,109.55142320501238,109.55142320501238
2023-03-29,90.14273953664456,90.14273953664456
2023-03-30,105.04046515517844,105.04046515517844
2023-03-31,94.6974238162756,94.6974238162756
2023-04-01,92.07127167737656,92.07127167737656
2023-04-02,98.92969640045442,98.92969640045442
2023-04-03,89.64757677580626,89.64757677580626
2023-04-04,94.46350694652818,94.46350694652818
2023-04-05,88.02122107411151,88.02122107411151
2023-04-06,119.6472513291639,119.6472513291639
2023-04-07,100.35263551971728,100.35263551971728
2023-04-08,93.00274492007416,93.00274492007416
2023-04-09,102.1397991073422,102.1397991073422
2023-04-10,98.8767195030917,98.8767195030917
2023-04-11,97.79030400466776,97.79030400466776
2023-04-12,172.97237888495192,101.95310689284334
2023-04-13,107.57507710047304,107.57507710047304
2023-04-14,94.69498852389472,94.69498852389472
2023-04-15,94.2418175935532,94.2418175935532
2023-04-16,97.24948302848355,97.24948302848355
2023-04-17,76.98078835264415,76.98078835264415
2023-04-18,84.84808937801448,84.84808937801448
2023-04-19,113.66874267444524,113.66874267444524
2023-04-20,116.44967713501283,116.44967713501283
2023-04-21,97.50963960443622,97.50963960443622
2023-04-22,105.76556963055766,105.76556963055766
2023-04-23,103.11250154543536,103.11250154543536
2023-04-24,385.9622543560639,110.88738201723913
2023-04-25,111.19574911434576,111.19574911434576
2023-04-26,98.72082408519232,98.72082408519232
2023-04-27,90.44459559399574,90.44459559399574
2023-04-28,83.93553679742428,83.93553679742428
2023-04-29,102.03463635867224,102.03463635867224
2023-04-30,92.43649254715696,92.43649254715696
2023-05-01,85.77746290402325,85.77746290402325
2023-05-02,93.53427115757474,93.53427115757474
2023-05-03,89.18451996385605,89.18451996385605
2023-05-04,116.87141635072564,116.87141635072564
2023-05-05,108.81639756949453,108.81639756949453
2023-05-06,99.92027358683384,99.92027358683384
2023-05-07,114.79944138890026,114.79944138890026
2023-05-08,100.7736830764762,100.7736830764762
2023-05-09,91.38715798671736,91.38715798671736
2023-05-10,115.23124077269657,115.23124077269657
2023-05-11,105.3891004368466,105.3891004368466
2023-05-12,89.62753845673544,89.62753845673544
2023-05-13,98.09661321916391,98.09661321916391
2023-05-14,91.24381746615242,91.24381746615242
2023-05-15,86.17200269035663,86.17200269035663
2023-05-16,109.2617754753164,109.2617754753164
2023-05-17,119.0941664047013,119.0941664047013
2023-05-18,86.01432426180858,86.01432426180858
2023-05-19,105.62969236690572,105.62969236690572
2023-05-20,93.49357430878172,93.49357430878172
2023-05-21,260.82424004132343,105.37140350363934
2023-05-22,94.07606075761132,94.07606075761132
2023-05-23,91.36009230320184,91.36009230320184
2023-05-24,100.48521627944828,100.48521627944828
2023-05-25,91.69049883588964,91.69049883588964
2023-05-26,102.7045682577984,102.7045682577984
2023-05-27,99.49761890550865,99.49761890550865
2023-05-28,97.6105195313359,97.6105195313359
2023-05-29,90.92436337958402,90.92436337958402
2023-05-30,94.23228669431668,94.23228669431668
2023-05-31,107.55391225825755,107.55391225825755
2023-06-01,105.0091718762438,105.0091718762438
2023-06-02,90.22444755201448,90.22444755201448
2023-06-03,100.99332305429226,100.99332305429226
2023-06-04,107.5138712337179,107.5138712337179
2023-06-05,83.30594718878629,83.30594718878629
2023-06-06,105.43360192379934,105.43360192379934
2023-06-07,93.37376241054152,93.37376241054152
2023-06-08,105.7059866859316,105.7059866859316
2023-06-09,92.36740843457484,92.36740843457484
2023-06-10,81.9511789933548,81.9511789933548
2023-06-11,83.72457562116837,83.72457562116837
2023-06-12,100.48084946661382,100.48084946661382
2023-06-13,102.59722501721484,102.59722501721484
2023-06-14,90.95683374895592,90.95683374895592
2023-06-15,106.38592458777374,106.38592458777374
2023-06-16,83.3847993773104,83.3847993773104
2023-06-17,99.33920201352684,99.33920201352684
2023-06-18,87.88983800237543,87.88983800237543
2023-06-19,93.4816389219784,93.4816389219784
2023-06-20,100.47398671316414,100.47398671316414
2023-06-21,91.39586634716048,91.39586634716048
2023-06-22,96.15444455770177,96.15444455770177
2023-06-23,110.0629280921444,110.0629280921444
2023-06-24,94.23108130476852,94.23108130476852
2023-06-25,108.35692112065142,108.35692112065142
2023-06-26,235.7534616460616,104.49151353396284
2023-06-27,105.29804177915284,105.29804177915284
2023-06-28,114.415686206579,114.415686206579
2023-06-29,75.28355499872711,75.28355499872711
2023-06-30,92.03104744529524,92.03104744529524
2023-07-01,105.7707212718054,105.7707212718054
2023-07-02,97.96954613957008,97.96954613957008
2023-07-03,103.71145873371309,103.71145873371309
2023-07-04,93.9601481328418,93.9601481328418
2023-07-05,100.865897874729,100.865897874729
2023-07-06,98.4432276460792,98.4432276460792
2023-07-07,111.67782061659808,111.67782061659808
2023-07-08,102.54420843301212,102.54420843301212
2023-07-09,103.376026620752,103.376026620752
2023-07-10,95.88123033877532,95.88123033877532
2023-07-11,95.12393775927508,95.12393775927508
2023-07-12,95.6744181218038,95.6744181218038
2023-07-13,103.94452142378296,103.94452142378296
2023-07-14,95.79015519179735,95.79015519179735
2023-07-15,102.89774856896412,102.89774856896412
2023-07-16,120.75400798645438,120.75400798645438
2023-07-17,108.71124703431693,108.71124703431693
2023-07-18,96.7397646783216,96.7397646783216
2023-07-19,112.01213922163944,112.01213922163944
2023-07-20,95.91924626978448,95.91924626978448
2023-07-21,79.61875464822145,79.61875464822145
2023-07-22,89.91913689082595,89.91913689082595
2023-07-23,81.29208078974145,81.29208078974145
2023-07-24,96.48486515958692,96.48486515958692
2023-07-25,100.18418379189552,100.18418379189552
2023-07-26,229.2140825647583,105.41059598880129
2023-07-27,103.26927373764164,103.26927373764164
2023-07-28,97.80899471191135,97.80899471191135
2023-07-29,108.2940558118349,108.2940558118349
2023-07-30,77.88864690992115,77.88864690992115
2023-07-31,102.35614558108566,102.35614558108566
2023-08-01,107.70865193886966,107.70865193886966
2023-08-02,85.21413754220158,85.21413754220158
2023-08-03,111.43754043206928,111.43754043206928
2023-08-04,103.38496407494414,103.38496407494414
2023-08-05,95.847120860992,95.847120860992
2023-08-06,106.32781866106284,106.32781866106284
2023-08-07,122.70692857804396,122.70692857804396
2023-08-08,101.81866255058496,101.81866255058496
2023-08-09,102.48220586300336,102.48220586300336
2023-08-10,255.8388704451672,109.78539327043188
2023-08-11,91.50155630535208,91.50155630535208
2023-08-12,108.30335816544246,108.30335816544246
2023-08-13,91.43916174091132,91.43916174091132
2023-08-14,100.71566237219392,100.71566237219392
2023-08-15,95.22342553234884,95.22342553234884
2023-08-16,104.78979825746391,104.78979825746391
2023-08-17,103.33662105286948,103.33662105286948
2023-08-18,110.375399442579,110.375399442579
2023-08-19,94.89983601145254,94.89983601145254
2023-08-20,97.30125064706628,97.30125064706628
2023-08-21,90.21236284217692,90.21236284217692
2023-08-22,95.55706739923887,95.55706739923887
2023-08-23,103.77300493044852,103.77300493044852
2023-08-24,107.56988616645351,107.56988616645351
2023-08-25,90.77834675822376,90.77834675822376
2023-08-26,108.6960592010566,108.6960592010566
2023-08-27,113.55637858804953,113.55637858804953
2023-08-28,104.134349032237,104.134349032237
2023-08-29,118.76795812558066,118.76795812558066
2023-08-30,92.26210800896428,92.26210800896428
2023-08-31,87.55345296688583,87.55345296688583
