88,1125,149
88,1217,16
1217,1787,84
1217,88,16
1787,1269,107
1787,1217,84
1787,1504,121
1269,1787,107
2027,164,101
2027,1268,100
2027,246,145
2027,790,178
246,1736,101
246,335,101
246,797,201
246,2027,145
797,1659,102
797,1402,103
797,1238,105
797,246,201
1238,527,315
1238,273,104
1238,797,105
1079,361,213
1079,945,232
1079,1605,96
361,1079,213
361,169,96
361,946,122
1708,1685,215
1708,1704,124
1685,1877,183
1685,1877,356
1685,1708,215
1877,1685,183
1877,1685,356
1877,456,101
459,1642,218
459,952,129
459,1117,309
1705,464,12
1705,1482,294
1705,1307,143
1866,1995,24
1866,785,73
1866,642,96
1029,493,29
1029,2030,102
192,676,69
192,1055,24
1424,1924,130
1424,1414,275
1424,1123,72
1924,1639,116
1924,1424,130
1924,660,233
1639,379,285
1639,1924,116
1639,660,85
385,1340,127
385,1478,124
385,1233,240
385,755,148
755,385,148
755,1172,80
755,929,189
1172,1633,187
1172,1040,103
1172,755,80
1040,31,125
1040,1326,91
1040,1172,103
1040,1270,114
1270,934,189
1270,1922,106
1270,1040,114
1338,1922,342
1338,1359,125
1338,283,66
1765,653,108
1765,1155,172
584,466,189
584,1369,113
584,1932,183
466,584,189
466,7,185
711,622,224
711,892,125
711,479,219
622,914,152
622,711,224
1262,554,105
1262,914,147
1262,1371,91
1262,1332,110
554,1894,122
554,1262,105
554,136,221
554,116,109
1894,1510,100
1894,554,122
910,644,64
2061,529,91
2061,1220,333
2061,1662,166
1220,2029,250
1220,2061,333
1220,1298,92
1220,1215,91
1903,627,187
1903,550,270
1760,2051,146
1760,1990,102
1760,1804,69
2051,854,69
2051,1760,146
2051,289,106
1480,901,26
1480,438,303
1480,454,105
11,774,9
11,663,118
1724,1553,49
1724,835,115
1724,167,276
1506,1487,33
1506,1574,34
394,1574,151
394,1268,101
394,1013,101
1843,1659,103
1843,706,111
1055,888,220
1055,1108,7
1055,192,24
888,1055,220
888,965,131
965,1779,403
965,888,131
1287,179,42
1287,1615,40
1826,1809,82
1826,1809,222
1809,1826,82
1809,1826,222
1809,9,90
9,1809,90
9,510,121
9,960,159
1372,1096,188
1372,271,62
1372,1820,109
1096,1372,188
1096,646,76
1096,1609,104
387,1636,45
387,1452,248
387,1732,143
1452,387,248
1010,297,34
1010,1378,111
1980,1056,248
1980,104,91
1016,1863,142
1016,1030,413
1016,1960,139
1960,1014,170
1960,1016,139
925,1355,152
925,242,125
1358,320,115
1358,984,126
320,1105,240
320,1358,115
320,1288,138
1105,1983,128
1105,320,240
1105,1875,126
1105,107,137
245,448,413
245,1983,376
245,1880,138
448,245,413
448,105,137
372,1831,122
193,1509,415
193,1754,140
193,575,87
1509,193,415
1509,960,87
2046,1408,110
2046,304,163
1734,1081,64
1314,1237,124
1314,1291,118
1314,219,146
1314,552,154
552,1142,145
552,1314,154
552,1668,95
1668,847,32
1668,552,95
847,1668,32
847,1469,145
847,659,125
799,72,143
799,1863,59
799,659,207
132,2033,31
132,353,70
132,102,207
102,132,207
102,916,202
102,802,140
916,102,202
1858,1841,168
1841,1858,168
1841,724,216
1393,562,177
562,1800,90
562,1591,227
562,1393,177
1591,636,142
1591,1591,571
1591,1591,571
1591,562,227
1591,610,124
900,1593,54
900,491,323
900,610,358
610,316,15
610,865,73
610,1591,124
610,900,358
1159,1945,184
1159,373,157
1390,1669,261
31,1084,221
31,864,183
31,1040,125
31,1612,135
1084,1359,341
1084,31,221
1084,1922,125
1084,1795,131
1359,340,218
1359,1084,341
1359,108,123
1359,1338,125
1930,179,86
1930,1638,143
510,1971,228
510,1300,154
510,9,121
1971,582,28
1971,510,228
1971,271,114
1840,112,84
1840,199,202
1211,1420,32
1211,2,138
1750,1836,189
1420,1586,103
1420,1929,106
1420,1211,32
1586,431,104
1586,1420,103
1586,1165,171
1586,1729,244
431,1597,211
431,1586,104
1597,1085,33
1597,431,211
1085,1321,52
1085,1597,33
1085,537,106
537,1316,88
537,1085,106
537,1621,164
1316,537,88
1316,1318,164
1111,1069,153
1111,1091,132
1069,325,97
1069,1111,153
1069,1492,132
1069,1243,276
325,1069,97
325,243,276
2040,486,73
1624,726,216
1624,1629,101
726,1837,199
726,1624,216
726,574,100
1837,726,199
1837,1005,101
785,1866,73
785,819,81
994,304,110
994,87,140
994,1408,162
994,341,174
595,297,66
595,1437,174
1012,1944,112
1012,1897,327
1012,1731,357
1944,909,50
1944,482,50
1944,1012,112
2062,338,505
2062,1178,203
2062,4,140
2062,878,123
131,2006,104
131,1830,106
131,175,291
2006,651,105
2006,131,104
2006,1853,235
2006,936,291
651,1986,115
651,2006,105
651,2002,237
651,1244,293
1986,651,115
1986,1007,111
1986,457,239
1007,1763,241
1007,307,293
1007,1461,137
1007,1986,111
1461,2066,431
1461,1751,293
1461,764,111
1461,1007,137
764,1386,107
764,1461,111
764,1366,433
764,84,290
1386,1857,98
1386,764,107
1857,1964,438
1857,268,291
1857,1341,98
1857,1386,98
1341,571,291
1341,1568,101
1341,1857,98
1568,1305,412
1568,1323,399
1568,1341,101
1019,1711,408
380,634,27
380,122,56
380,1941,94
678,1260,112
898,205,142
898,1185,58
898,1251,359
1125,653,124
1125,88,149
1125,340,351
885,1550,35
1802,609,327
1458,377,50
1458,155,39
1458,1427,169
377,1458,50
377,1636,48
377,1261,28
1749,850,206
1749,1466,143
1749,419,107
1737,1554,246
1737,1565,216
1737,1189,108
1554,1094,54
1554,1737,246
1554,1679,100
1094,1554,54
1094,309,139
309,1885,113
309,1094,139
152,834,111
152,845,114
1804,854,135
1804,1760,69
854,2051,69
854,1804,135
854,832,98
130,665,312
130,901,33
901,1480,26
901,130,33
2015,1662,234
2015,201,58
1662,2015,234
1662,2061,166
1728,1594,297
1728,1405,137
1594,789,58
1594,61,27
1594,1728,297
285,1176,230
285,179,97
285,1707,97
1176,1514,97
1176,285,230
1176,1638,97
357,275,26
357,990,332
658,1596,63
658,914,105
1735,810,37
1735,237,371
1735,1579,90
628,262,126
628,140,16
1633,1172,187
1633,37,100
1633,929,80
723,1519,138
723,58,286
723,728,158
1519,1929,397
1519,723,138
2037,406,97
2037,607,146
2037,1706,170
329,841,208
329,1666,107
1666,861,192
1666,1334,126
1666,329,107
1334,1851,175
1334,1666,126
1471,1391,13
1805,1579,34
1805,1391,202
1579,233,166
1579,1805,34
1579,1735,90
1268,335,143
1268,2027,100
1268,394,101
828,1061,204
828,2059,151
828,164,89
680,248,118
1688,299,135
1752,1187,95
1752,505,99
1752,824,109
1187,1752,95
1187,1473,43
768,679,217
768,1629,101
768,239,99
679,768,217
679,661,98
679,190,199
679,574,103
190,679,199
190,1872,102
190,1005,101
1110,559,106
1110,118,97
1110,1066,143
736,1601,92
736,559,113
736,48,231
1645,577,93
1645,1545,131
1502,1381,13
1502,1987,78
1502,1996,96
1592,1381,14
1592,567,85
1592,79,25
567,1592,85
567,1381,107
681,1854,97
1632,1315,94
1632,956,205
1045,984,151
1045,1039,159
484,1324,177
484,693,199
693,863,140
693,484,199
458,1934,115
458,2057,136
458,1856,91
1934,458,115
1934,1860,51
1934,1198,142
1860,1934,51
1860,1251,143
1860,1171,389
1707,1514,231
1707,285,97
1430,1514,137
1430,75,193
1430,668,237
1693,1631,154
1693,480,70
1242,1939,222
1242,1496,156
1242,606,423
647,369,139
647,1839,370
369,930,214
369,647,139
369,1392,128
369,621,110
331,1434,15
331,930,201
1434,331,15
1434,1228,99
1091,1111,132
1091,1492,152
1091,286,100
1503,1214,137
1503,1700,147
1503,0,62
1214,1503,137
1214,1965,146
1357,1322,23
1357,1411,128
1357,639,107
1512,1929,138
1512,1664,209
1512,1729,100
1512,58,114
1929,1519,397
1929,1512,138
1929,1420,106
590,2,311
590,1219,100
668,1430,237
668,948,179
668,411,136
411,1121,14
411,1622,179
411,668,136
1919,1682,129
1500,939,140
1500,96,144
1500,2050,142
939,598,143
939,1500,140
939,1917,200
1917,1748,145
1917,939,200
1917,449,200
449,542,145
449,1439,145
449,1917,200
449,1234,222
442,1202,150
442,1654,144
442,1234,241
457,2002,116
457,1763,112
457,1413,186
457,1986,239
1806,290,124
1806,1879,233
1806,148,219
94,1179,105
94,290,127
94,1248,230
94,280,227
1179,94,105
1179,1441,226
1179,1635,226
1937,1497,72
1497,1937,72
1497,941,80
1497,1352,77
941,1497,80
941,1517,83
772,50,9
772,194,138
1605,169,219
1605,1329,232
1605,1079,96
169,1605,219
169,361,96
1672,1859,135
1672,635,144
1672,560,231
560,637,163
560,1672,231
560,1813,144
1060,32,373
1060,765,144
1060,637,128
2050,598,138
2050,1500,142
96,1953,91
96,1500,144
1953,1277,143
1953,96,91
1373,931,138
1373,1838,145
1373,1049,166
1049,1767,138
1049,1774,340
1049,1373,166
1767,1049,138
1767,911,111
1744,1844,348
1744,1842,146
1744,895,108
1844,1495,168
1844,1744,348
1495,746,111
1495,769,104
1495,1844,168
630,291,305
630,177,439
630,38,123
291,860,258
291,630,305
291,177,148
291,232,222
19,503,170
19,1034,272
19,1351,128
1351,952,128
1351,1095,182
1351,19,128
952,1351,128
952,459,129
1339,1146,420
1146,496,74
1146,1339,420
1146,178,223
1146,333,215
496,1146,74
496,423,102
496,2043,203
423,496,102
1129,1290,103
1129,1678,346
79,1501,168
79,1592,25
79,612,105
911,511,112
911,922,247
911,1767,111
922,895,267
922,911,247
922,467,112
895,922,267
895,1676,112
895,1744,108
746,1495,111
1362,997,96
1362,1231,315
997,1374,114
997,1362,96
997,1323,232
997,1786,315
1374,775,116
1374,997,114
1374,1946,239
1374,1865,313
775,1017,111
775,1374,116
775,28,371
1564,1151,374
1564,1833,105
1564,1791,92
1564,1496,287
1151,700,442
1151,1564,374
1151,842,121
1151,2056,119
700,1151,442
1648,1481,30
1648,907,62
1481,1648,30
1088,1210,123
1088,1845,212
1634,450,205
1450,2030,93
1000,1477,49
1000,13,98
1061,828,204
1061,1977,99
1061,993,109
2044,820,202
2044,1296,137
820,744,235
820,2044,202
744,1786,54
744,820,235
744,1865,60
1865,1374,313
1865,744,60
1865,149,61
1946,1374,239
1946,1323,106
1272,979,145
1272,128,125
1272,1139,142
666,368,24
666,1717,74
666,1651,193
368,666,24
29,2024,129
29,1527,100
29,1573,108
461,1631,222
461,1155,269
1536,1491,189
1491,834,66
1491,1536,189
1491,1933,76
1436,45,386
1436,446,48
1436,362,33
45,446,244
45,1436,386
45,826,88
1518,1907,170
1518,471,174
1920,279,74
1433,218,131
1433,889,220
1433,1727,151
1433,1710,143
1883,754,108
1883,959,130
1883,1392,111
754,924,106
754,1883,108
754,1998,403
243,1186,114
243,1243,113
243,325,276
243,924,202
716,1304,96
716,1152,93
1304,716,96
1959,258,293
561,1776,95
1776,561,95
1776,1979,152
1776,2053,391
1046,603,26
1665,288,85
1665,213,77
217,278,182
217,278,350
217,1702,171
217,975,116
278,217,182
278,217,350
1186,1551,35
1186,243,114
1551,1330,126
1551,1135,75
1551,1186,35
1330,258,6
1330,1551,126
989,1733,58
989,173,85
989,342,94
1733,989,58
712,1998,110
1998,1684,104
1998,712,110
1998,754,403
531,817,133
531,74,238
145,1113,418
145,315,126
145,1989,111
1607,822,136
1607,269,90
1607,1638,198
269,1300,306
269,1607,90
1300,510,154
1300,269,306
1300,725,227
1300,1952,119
117,3,465
117,530,64
530,1133,25
530,117,64
1133,530,25
1133,1630,469
1133,350,117
350,250,222
350,1542,28
350,1133,117
1542,1913,163
1542,350,28
1542,1313,112
1313,1657,216
1313,1542,112
570,798,159
570,1948,127
1721,798,119
1721,1170,128
1721,1199,264
1839,959,138
1839,2064,133
1839,74,100
1839,647,370
959,1839,138
959,1883,130
479,218,544
479,711,219
479,1768,212
136,554,221
136,15,142
1126,256,327
1126,750,96
1126,15,113
750,352,327
750,1126,96
845,1361,116
845,152,114
845,1747,364
1933,1290,87
1933,1328,259
1933,1491,76
1290,1129,103
1290,1933,87
1290,1678,262
904,2058,337
335,246,101
335,1659,202
335,1268,143
2059,1736,116
2059,1402,302
2059,828,151
729,202,444
729,1018,201
729,404,129
202,8,59
202,1093,75
202,729,444
275,357,26
275,160,177
275,1059,172
160,275,177
322,1257,121
322,677,136
322,124,122
374,890,198
374,894,109
374,514,98
890,374,198
890,419,108
890,1701,98
998,827,138
1538,1400,24
1538,947,148
947,1727,220
947,1538,148
947,889,151
1727,1743,180
1727,947,220
1727,1433,151
1727,813,134
1093,202,75
614,1052,235
614,1066,141
614,625,106
1033,1052,85
1696,330,90
1696,962,69
330,1696,90
330,462,98
495,1719,77
495,915,131
1719,495,77
1719,1537,299
928,684,291
684,1781,300
684,928,291
684,857,56
1781,684,300
144,1778,59
144,1036,61
1778,1649,214
1778,144,59
1778,1004,243
839,1654,243
839,1439,223
839,1234,144
839,1824,137
1824,1196,125
1824,839,137
1824,99,152
99,1097,162
99,1824,152
99,683,120
99,1835,228
1097,1887,230
1097,1231,94
1097,99,162
1231,1362,315
1231,1097,94
1231,1418,44
1418,1231,44
1418,1786,56
1786,744,54
1786,997,315
1786,1418,56
149,580,114
149,1865,61
761,381,185
761,499,206
381,761,185
381,857,229
1524,65,190
1524,1750,139
556,581,113
581,1818,106
581,1054,215
1818,1782,216
1942,41,11
1942,927,46
1400,1538,24
1400,635,125
1400,940,240
940,1782,164
940,1400,240
940,1259,107
884,1792,108
884,1162,623
1162,1136,109
1162,705,319
1162,884,623
1162,1842,125
578,157,101
3,117,465
3,1630,91
238,594,166
238,883,101
238,2000,94
594,238,166
918,1002,102
121,399,154
121,1024,153
21,1064,96
21,1135,104
1954,1620,132
1954,1682,298
709,518,203
709,737,96
709,802,139
518,412,246
518,709,203
518,1449,82
412,1301,602
412,518,246
412,1757,141
1301,412,602
1301,858,130
373,1945,226
373,1159,157
1945,565,530
1945,373,226
1945,1159,184
1945,473,79
565,1945,530
565,172,202
123,1474,92
123,208,282
123,1296,127
208,123,282
208,1690,90
208,47,128
597,1882,67
597,1067,138
1067,597,138
1323,311,93
1323,1568,399
1323,997,232
1323,1946,106
511,911,112
511,467,247
661,679,98
661,1872,199
80,781,107
80,971,335
921,862,328
921,1689,110
921,659,46
2018,2014,114
2018,1396,108
2018,2033,392
2014,1532,30
2014,2018,114
1532,2014,30
1532,737,95
1532,1966,107
737,1245,63
737,1532,95
737,1042,110
737,709,96
1245,1449,138
1245,737,63
1449,1245,138
1449,518,82
541,1213,110
541,1943,28
1213,541,110
602,1427,56
1427,602,56
1427,1625,101
1427,1458,169
1966,91,123
1966,1532,107
1966,1042,113
1966,1396,137
91,424,127
91,1966,123
91,832,152
1207,1337,59
1328,743,53
1328,1933,259
618,1896,183
618,1625,207
348,1142,107
348,1411,128
348,1739,154
1283,2009,177
1710,1433,143
1710,809,90
892,1715,378
892,711,125
892,809,101
1768,480,178
1768,479,212
1768,1847,374
1768,1963,287
480,1768,178
480,1793,375
480,1693,70
725,235,117
725,230,58
725,1300,227
1569,1035,41
1569,1569,438
1569,1569,438
32,93,84
32,801,132
32,1274,381
32,1060,373
1748,1917,145
