688,280,177
688,1879,161
1906,1260,191
1906,1230,212
1906,1694,88
1906,1025,101
220,1375,66
1274,56,41
1274,1691,345
1274,32,467
1274,1432,163
1432,1511,143
1432,980,117
1432,308,549
1432,1274,148
1902,1575,211
1902,996,81
1902,1855,122
521,1847,194
1419,691,261
1419,870,558
218,1433,165
218,479,570
218,1743,140
218,809,187
1864,2048,118
1864,1185,166
1935,492,45
1935,1324,39
1935,17,17
251,492,633
251,1875,198
251,1199,165
251,1039,162
677,242,230
677,322,180
341,1667,230
341,435,107
341,994,181
403,150,383
1039,1755,171
1039,1045,221
1039,251,268
1216,1003,957
653,1125,150
653,1765,123
653,470,406
470,653,316
470,340,107
470,1963,462
1922,1338,429
1922,1270,126
1922,1002,243
1922,1084,145
263,609,136
263,1779,135
273,1485,340
273,1238,101
273,1453,142
273,1402,123
1234,442,333
1234,449,180
1234,839,128
1682,1954,286
1682,629,265
1682,1919,123
1682,1121,124
659,847,124
659,639,176
659,921,55
659,799,193
1646,1689,377
1646,1539,146
1646,1271,182
1909,2026,82
1909,2001,92
535,1643,19
535,1006,58
535,1482,40
812,1160,678
812,1312,112
812,1702,116
812,1161,127
355,593,503
355,591,118
355,225,282
120,1717,331
112,1840,122
172,565,248
342,569,12
342,1713,468
342,989,105
2020,187,11
2020,24,28
827,1780,214
827,1648,64
1297,472,309
1297,739,60
1896,618,186
1555,801,574
1555,2022,129
1472,967,96
1892,1873,108
566,1796,114
999,507,363
526,878,82
526,620,121
526,1880,82
620,526,172
205,898,151
205,704,221
205,1435,136
704,205,281
704,1185,208
704,1910,33
1185,704,203
1185,1864,206
1185,898,68
1695,1999,402
248,1122,74
248,1098,95
248,680,128
1098,248,93
1098,441,50
580,149,153
580,1474,108
946,697,512
946,361,141
1025,1263,195
1025,432,100
1025,1906,130
1885,743,544
1885,309,108
1031,1610,280
1031,1295,218
1031,1164,141
1610,1031,306
1610,1315,208
1764,672,181
1764,727,195
1764,12,372
12,1078,149
12,752,117
12,1764,250
12,463,114
463,418,77
463,12,63
1890,1365,273
1890,1489,183
1489,771,125
1489,241,211
1489,1890,181
1489,65,192
65,1524,190
65,771,341
65,1836,122
65,1489,184
1836,1750,276
1836,1355,386
1836,1613,175
1836,65,195
1613,1836,114
1613,1931,134
1613,1306,312
1931,1613,147
1931,935,175
2039,1077,137
2039,443,225
2039,968,130
2039,1100,133
968,762,123
968,2039,163
1054,1782,112
1054,581,264
1054,1259,179
1782,1054,153
1782,1818,292
1782,940,202
1782,306,110
306,765,130
306,1813,243
306,1782,109
306,637,154
637,306,131
637,1060,132
637,560,183
801,32,114
801,1555,415
801,871,171
871,801,165
871,1511,123
1511,148,507
1511,871,99
1511,1432,145
980,1432,113
980,1531,125
980,1248,344
356,1957,457
356,497,121
356,1531,110
497,1862,131
497,356,87
1862,1589,72
1862,497,126
1862,1138,171
1166,697,263
1166,1834,175
1166,1138,153
1834,1208,227
1834,1166,166
48,736,208
48,559,97
48,1641,115
559,736,120
559,1110,100
559,1236,166
559,48,120
1236,1066,157
1236,559,155
1236,625,163
1236,741,213
625,614,140
625,1992,278
625,1236,197
1961,555,13
1132,502,116
1132,219,240
219,1142,133
219,1132,157
219,1739,103
219,1314,182
1142,1469,192
1142,219,144
1142,348,97
1142,552,197
1469,639,184
1469,1142,191
1469,1411,90
1469,847,155
72,1658,125
72,799,211
72,639,194
445,937,259
445,1901,116
445,1030,176
937,396,169
937,353,107
937,445,254
715,1507,55
715,2052,238
2052,715,238
2064,1279,10
2064,1839,132
1279,2064,10
1279,724,198
1279,817,340
817,531,190
817,1616,196
817,1279,341
128,1587,184
128,1272,178
128,176,96
128,1408,203
176,2046,136
176,672,78
176,128,143
1797,1298,300
1797,365,282
1298,2029,225
1298,1797,338
1298,365,86
1298,1220,137
2029,1486,203
2029,1298,185
2029,1220,271
1486,2029,173
1486,703,190
1486,1215,444
1101,1446,160
1101,1522,206
1101,1370,262
731,170,141
731,1299,431
731,846,204
869,823,283
869,846,206
869,525,178
525,869,226
525,1619,364
525,1152,233
1669,1390,365
1669,86,71
837,834,252
834,1491,74
834,837,195
834,152,129
579,382,931
122,860,313
122,380,54
1066,614,149
1066,1110,211
1066,1236,123
522,688,93
522,1303,79
418,463,86
418,1224,153
1552,1780,32
1552,1194,285
1194,1984,48
1194,1552,412
1780,1552,25
1780,827,167
1780,137,180
1257,1543,111
1257,322,177
2011,1543,92
2011,1726,172
1984,1194,29
1984,1664,174
1984,58,213
1664,1582,155
1664,1984,164
1664,1512,207
1582,514,99
1582,1664,118
1582,1273,204
514,1701,229
514,1582,108
514,374,144
1701,850,100
1701,514,252
1701,890,103
1701,734,94
850,932,252
850,1701,134
850,1749,226
932,1451,53
932,850,350
932,1828,134
1451,240,137
1451,932,50
1451,656,287
1451,33,202
240,1523,233
240,1451,126
240,575,190
240,1520,271
1523,240,209
1523,1754,270
1124,127,204
1124,1190,265
127,1292,257
127,1821,130
127,1124,180
127,735,236
1821,930,103
1821,127,121
1821,1228,167
1821,621,166
930,780,154
930,1821,125
930,331,239
930,369,319
780,1392,277
780,924,118
780,930,151
780,1243,263
924,780,161
924,243,189
924,754,110
1064,1684,149
1064,21,111
1684,1064,173
1684,1998,128
2035,1794,279
2035,951,254
1794,2035,163
1794,1470,104
1470,398,73
1470,1794,144
1470,1118,119
398,1470,129
1089,791,110
1303,2055,118
1303,522,58
1303,290,67
2055,1303,126
644,1252,207
644,382,199
644,910,74
382,644,213
382,359,107
382,579,742
1415,1947,493
1415,2010,98
1415,655,321
1415,1803,313
1812,189,90
1812,452,128
718,343,134
718,1893,266
1368,343,18
1368,1112,126
1368,722,153
1112,1368,164
1112,557,123
18,1103,358
18,1557,286
1557,818,148
1557,18,282
523,1951,155
523,2034,96
2034,879,33
2034,523,167
879,1195,89
879,2034,23
976,815,105
976,1181,399
976,899,86
1181,317,539
1181,976,335
1181,1617,90
1181,917,135
317,740,99
317,1181,363
317,840,98
1577,935,267
1577,1699,132
1827,880,121
1827,2032,166
880,453,304
880,1827,139
880,1288,222
453,878,656
453,880,273
453,338,100
453,107,222
878,526,73
878,453,519
878,2062,181
878,1556,502
1556,1692,223
1556,669,163
1556,878,289
1395,1637,121
1395,38,266
38,630,106
38,1923,379
38,1395,253
1923,378,244
1923,38,240
1923,232,109
2019,634,277
2019,860,128
2019,232,189
860,122,280
860,291,215
860,2019,163
860,1398,167
1398,760,62
1398,1770,242
1398,860,131
134,1134,137
1505,327,84
883,238,99
883,1939,90
1939,1242,209
1939,1197,173
1939,883,108
1197,1939,194
1779,965,339
1779,263,76
609,1182,15
609,1802,413
609,263,126
829,451,36
829,974,6
89,95,103
89,638,88
95,89,151
95,1454,19
95,434,156
95,109,89
434,402,12
434,95,149
1223,1716,96
1716,1223,89
1058,2049,317
1058,1913,193
1058,286,151
2049,1058,300
2049,1798,194
2049,1492,159
2022,1555,179
2022,1859,111
100,1725,217
109,95,57
109,638,141
444,1801,8
393,2042,17
393,944,149
2021,545,96
917,840,327
917,899,323
917,1181,117
917,949,90
840,1846,72
840,917,448
840,703,283
840,317,130
1846,1807,48
1846,351,80
1846,840,56
1807,1994,63
1807,1846,41
1807,1595,285
1994,67,27
1994,1807,54
1994,1606,112
26,972,190
26,67,114
1863,862,322
1863,799,75
1863,1016,115
862,1863,293
862,921,312
1178,370,143
1178,2062,172
370,1178,154
370,4,293
1052,1992,113
1052,1189,129
1052,1033,85
1052,614,283
943,1576,11
943,1680,302
993,790,37
993,164,241
993,1061,96
993,13,43
993,564,57
164,1736,192
164,993,309
164,828,90
164,2027,121
1736,2059,149
1736,246,121
1736,1402,215
1736,164,186
1402,2059,371
1402,797,116
1402,1736,202
1402,273,93
1453,273,118
1453,966,362
1063,662,75
1589,608,167
1589,1862,57
1589,1428,267
608,1589,166
608,1138,31
608,945,274
1777,784,48
784,1777,69
784,1694,164
784,1230,85
784,1516,41
1958,1694,72
2032,1288,171
2032,855,145
2032,1827,164
1288,107,321
1288,2032,138
1288,880,222
1288,320,154
1880,1692,373
1880,526,145
1880,245,157
1880,1714,415
1692,105,77
1692,1556,216
1692,1880,435
105,1692,57
105,448,115
919,1867,98
253,249,22
253,1915,19
253,378,30
249,253,27
249,1082,143
249,270,104
270,1251,263
270,78,132
270,249,78
1528,1435,41
1528,78,226
1528,1174,109
1435,205,173
1435,1528,38
1435,1174,69
115,634,84
115,1725,322
115,1174,64
1725,100,158
1725,115,434
133,1691,104
133,1531,160
133,469,94
1691,1681,171
1691,133,118
1691,1274,471
1681,1691,168
798,1721,160
798,570,166
1347,68,22
1347,1308,240
1347,512,123
1758,1017,455
1017,1758,429
1017,775,140
1459,585,165
1459,1791,178
759,1602,145
759,1988,135
1291,985,163
1291,1314,176
1291,1490,22
985,1291,162
985,1494,35
985,893,107
297,595,96
297,1010,46
168,1087,65
168,1593,59
1593,900,62
1593,400,410
1593,168,58
400,1553,129
400,1593,468
400,1087,428
1553,1724,51
1553,400,145
1553,447,103
1507,1191,105
1507,715,77
1507,844,200
1191,1190,150
1191,1507,104
1191,1265,198
1190,1124,265
1190,1191,114
1190,735,142
1190,1501,82
1572,1562,133
1572,2005,204
951,313,202
951,2035,228
951,410,37
1086,410,127
1086,1086,463
1086,1086,545
1356,1866,112
1629,768,95
1629,574,181
1629,1624,107
574,1005,170
574,1629,302
574,679,133
574,726,95
1005,574,190
1005,190,87
1005,1837,81
577,301,100
577,264,134
1446,1101,192
1616,877,120
1616,817,124
1616,276,260
877,1616,192
1741,933,179
83,1608,132
83,1976,256
872,103,102
872,407,141
872,1608,242
407,1869,145
407,872,99
1869,1816,77
1869,407,108
897,1704,126
476,1578,44
476,292,47
1578,476,69
533,1116,97
533,27,300
1081,1026,217
649,988,60
1224,418,156
1365,1890,253
1365,1585,124
2047,1524,184
2047,1276,156
887,1255,38
1674,406,178
1674,667,74
739,318,70
902,534,114
841,329,270
841,902,143
861,1666,194
861,841,145
1851,861,108
1851,1334,156
126,236,182
1057,126,136
1057,1871,14
1849,1057,148
1849,719,16
140,1849,173
140,628,15
781,80,153
781,971,108
781,187,114
971,1457,67
971,781,108
971,80,302
1457,983,286
1457,971,53
1457,1899,171
983,1457,176
983,626,236
970,1600,1107
970,1947,311
1921,1034,639
1921,452,794
1921,1600,135
1921,1103,125
572,1444,87
572,864,135
1444,1612,162
1444,293,208
88,1125,140
88,1217,18
1217,1787,95
1217,88,14
1787,1269,135
1787,1217,95
1787,1504,96
1269,1787,135
2027,164,133
2027,1268,122
2027,246,135
2027,790,251
246,1736,94
246,335,82
246,797,271
246,2027,171
797,1659,116
797,1402,140
797,1238,108
797,246,237
1238,527,300
1238,273,153
1238,797,140
1079,361,316
1079,945,339
1079,1605,90
361,1079,253
361,169,130
361,946,152
1708,1685,236
1708,1704,184
1685,1877,210
1685,1877,439
1685,1708,187
1877,1685,220
1877,1685,434
1877,456,140
459,1642,185
459,952,131
459,1117,254
1705,464,16
1705,1482,265
1705,1307,133
1866,1995,29
1866,785,105
1866,642,131
1029,493,24
1029,2030,143
192,676,57
192,1055,24
1424,1924,112
1424,1414,234
1424,1123,58
1924,1639,123
1924,1424,164
1924,660,192
1639,379,282
1639,1924,108
1639,660,69
385,1340,129
385,1478,142
385,1233,291
385,755,192
755,385,180
755,1172,69
755,929,168
1172,1633,276
1172,1040,121
1172,755,110
1040,31,169
1040,1326,94
1040,1172,124
1040,1270,106
1270,934,151
1270,1922,123
1270,1040,166
1338,1922,480
1338,1359,133
1338,283,82
1765,653,139
1765,1155,182
584,466,208
584,1369,116
584,1932,155
466,584,258
466,7,163
711,622,272
711,892,141
711,479,183
622,914,212
622,711,282
1262,554,116
1262,914,190
1262,1371,84
1262,1332,90
554,1894,117
554,1262,104
554,136,257
554,116,93
1894,1510,81
1894,554,166
910,644,60
2061,529,84
2061,1220,299
2061,1662,222
1220,2029,265
1220,2061,410
1220,1298,89
1220,1215,86
1903,627,187
1903,550,298
1760,2051,180
1760,1990,95
1760,1804,70
2051,854,62
2051,1760,162
2051,289,107
1480,901,32
1480,438,248
1480,454,120
11,774,8
11,663,106
1724,1553,41
1724,835,93
1724,167,406
1506,1487,33
1506,1574,41
394,1574,164
394,1268,140
394,1013,126
1843,1659,115
1843,706,129
1055,888,202
1055,1108,8
1055,192,29
888,1055,241
888,965,146
965,1779,381
965,888,133
1287,179,48
1287,1615,59
1826,1809,93
1826,1809,260
1809,1826,77
1809,1826,295
1809,9,108
9,1809,85
9,510,136
9,960,161
1372,1096,203
1372,271,54
1372,1820,119
1096,1372,255
1096,646,108
1096,1609,134
387,1636,57
387,1452,367
387,1732,159
1452,387,325
1010,297,27
1010,1378,110
1980,1056,300
1980,104,89
1016,1863,174
1016,1030,571
1016,1960,125
1960,1014,138
1960,1016,147
925,1355,217
925,242,172
1358,320,150
1358,984,127
320,1105,330
320,1358,171
320,1288,141
1105,1983,115
1105,320,274
1105,1875,167
1105,107,123
245,448,382
245,1983,427
245,1880,110
448,245,495
448,105,184
372,1831,126
193,1509,423
193,1754,189
193,575,130
1509,193,488
1509,960,84
2046,1408,102
2046,304,189
1734,1081,75
1314,1237,103
1314,1291,154
1314,219,156
1314,552,143
552,1142,195
552,1314,130
552,1668,124
1668,847,30
1668,552,123
847,1668,39
847,1469,138
847,659,114
799,72,127
799,1863,81
799,659,234
132,2033,24
132,353,91
132,102,235
102,132,209
102,916,232
102,802,143
916,102,206
1858,1841,205
1841,1858,237
1841,724,221
1393,562,230
562,1800,79
562,1591,310
562,1393,165
1591,636,159
1591,1591,636
1591,1591,705
1591,562,223
1591,610,162
900,1593,43
900,491,433
900,610,363
610,316,14
610,865,65
610,1591,155
610,900,517
1159,1945,197
1159,373,233
1390,1669,287
31,1084,291
31,864,256
31,1040,102
31,1612,174
1084,1359,426
1084,31,211
1084,1922,182
1084,1795,152
1359,340,192
1359,1084,312
1359,108,131
1359,1338,121
1930,179,93
1930,1638,176
510,1971,199
510,1300,209
510,9,105
1971,582,24
1971,510,333
1971,271,130
1840,112,86
1840,199,236
1211,1420,30
1211,2,127
1750,1836,249
1420,1586,123
1420,1929,115
1420,1211,35
1586,431,120
1586,1420,101
1586,1165,224
1586,1729,229
431,1597,230
431,1586,83
1597,1085,38
1597,431,211
1085,1321,54
1085,1597,42
1085,537,133
537,1316,121
537,1085,143
537,1621,153
1316,537,79
1316,1318,200
1111,1069,136
1111,1091,186
1069,325,83
1069,1111,214
1069,1492,178
1069,1243,234
325,1069,90
325,243,370
2040,486,91
1624,726,256
1624,1629,134
726,1837,163
726,1624,217
726,574,110
1837,726,231
1837,1005,141
785,1866,76
785,819,116
994,304,92
994,87,193
994,1408,211
994,341,200
595,297,57
595,1437,187
1012,1944,118
1012,1897,314
1012,1731,345
1944,909,40
1944,482,64
1944,1012,167
2062,338,484
2062,1178,237
2062,4,162
2062,878,169
131,2006,118
131,1830,121
131,175,256
2006,651,125
2006,131,97
2006,1853,230
2006,936,369
651,1986,150
651,2006,88
651,2002,234
651,1244,409
1986,651,122
1986,1007,151
1986,457,316
1007,1763,244
1007,307,419
1007,1461,180
1007,1986,94
1461,2066,560
1461,1751,260
1461,764,146
1461,1007,191
764,1386,102
764,1461,97
764,1366,635
764,84,403
1386,1857,102
1386,764,154
1857,1964,637
1857,268,435
1857,1341,138
1857,1386,137
1341,571,324
1341,1568,108
1341,1857,102
1568,1305,610
1568,1323,392
1568,1341,91
1019,1711,557
380,634,26
380,122,77
380,1941,91
678,1260,91
898,205,146
898,1185,69
898,1251,400
1125,653,116
1125,88,195
1125,340,342
885,1550,36
1802,609,301
1458,377,59
1458,155,48
1458,1427,149
377,1458,69
377,1636,61
377,1261,41
1749,850,290
1749,1466,148
1749,419,116
1737,1554,301
1737,1565,185
1737,1189,125
1554,1094,48
1554,1737,314
1554,1679,145
1094,1554,76
1094,309,187
309,1885,134
309,1094,171
152,834,97
152,845,144
1804,854,118
1804,1760,64
854,2051,56
854,1804,109
854,832,86
130,665,432
130,901,34
901,1480,23
901,130,36
2015,1662,335
2015,201,55
1662,2015,190
1662,2061,197
1728,1594,266
1728,1405,143
1594,789,61
1594,61,33
1594,1728,249
285,1176,210
285,179,89
285,1707,99
1176,1514,140
1176,285,316
1176,1638,95
357,275,37
357,990,386
658,1596,70
658,914,146
1735,810,35
1735,237,519
1735,1579,96
628,262,116
628,140,14
1633,1172,280
1633,37,141
1633,929,75
723,1519,203
723,58,294
723,728,185
1519,1929,578
1519,723,143
2037,406,124
2037,607,168
2037,1706,173
329,841,264
329,1666,141
1666,861,216
1666,1334,115
1666,329,119
1334,1851,245
1334,1666,165
1471,1391,15
1805,1579,45
1805,1391,169
1579,233,175
1579,1805,42
1579,1735,126
1268,335,156
1268,2027,119
1268,394,87
828,1061,214
828,2059,161
828,164,123
680,248,144
1688,299,149
1752,1187,128
1752,505,135
1752,824,113
1187,1752,90
1187,1473,47
768,679,311
768,1629,144
768,239,133
679,768,274
679,661,100
679,190,249
679,574,124
190,679,264
190,1872,112
190,1005,134
1110,559,152
1110,118,128
1110,1066,175
736,1601,102
736,559,165
736,48,252
1645,577,137
1645,1545,147
1502,1381,16
1502,1987,76
1502,1996,125
1592,1381,19
1592,567,120
1592,79,27
567,1592,118
567,1381,90
681,1854,95
1632,1315,105
1632,956,223
1045,984,144
1045,1039,130
484,1324,239
484,693,172
693,863,119
693,484,235
458,1934,125
458,2057,130
458,1856,78
1934,458,127
1934,1860,40
1934,1198,128
1860,1934,64
1860,1251,119
1860,1171,315
1707,1514,300
1707,285,81
1430,1514,183
1430,75,183
1430,668,309
1693,1631,167
1693,480,61
1242,1939,294
1242,1496,156
1242,606,510
647,369,142
647,1839,488
369,930,262
369,647,118
369,1392,149
369,621,151
331,1434,17
331,930,218
1434,331,17
1434,1228,122
1091,1111,135
1091,1492,173
1091,286,119
1503,1214,114
1503,1700,216
1503,0,69
1214,1503,148
1214,1965,170
1357,1322,33
1357,1411,103
1357,639,110
1512,1929,156
1512,1664,249
1512,1729,144
1512,58,103
1929,1519,586
1929,1512,156
1929,1420,114
590,2,403
590,1219,109
668,1430,267
668,948,250
668,411,125
411,1121,20
411,1622,191
411,668,119
1919,1682,132
1500,939,198
1500,96,191
1500,2050,203
939,598,128
939,1500,180
939,1917,276
1917,1748,214
1917,939,205
1917,449,276
449,542,183
449,1439,202
449,1917,215
449,1234,184
442,1202,211
442,1654,139
442,1234,281
457,2002,111
457,1763,132
457,1413,212
457,1986,248
1806,290,144
1806,1879,250
1806,148,304
94,1179,102
94,290,109
94,1248,299
94,280,302
1179,94,84
1179,1441,266
1179,1635,247
1937,1497,100
1497,1937,107
1497,941,72
1497,1352,96
941,1497,112
941,1517,78
772,50,8
772,194,147
1605,169,218
1605,1329,198
1605,1079,116
169,1605,202
169,361,101
1672,1859,184
1672,635,174
1672,560,274
560,637,235
560,1672,239
560,1813,118
1060,32,336
1060,765,166
1060,637,183
2050,598,142
2050,1500,194
96,1953,103
96,1500,189
1953,1277,173
1953,96,113
1373,931,149
1373,1838,163
1373,1049,161
1049,1767,183
1049,1774,406
1049,1373,185
1767,1049,128
1767,911,163
1744,1844,512
1744,1842,120
1744,895,107
1844,1495,216
1844,1744,395
1495,746,161
1495,769,129
1495,1844,184
630,291,245
630,177,386
630,38,157
291,860,321
291,630,427
291,177,135
291,232,299
19,503,225
19,1034,392
19,1351,113
1351,952,122
1351,1095,270
1351,19,115
952,1351,115
952,459,158
1339,1146,494
1146,496,84
1146,1339,502
1146,178,299
1146,333,308
496,1146,84
496,423,111
496,2043,235
423,496,97
1129,1290,114
1129,1678,430
79,1501,139
79,1592,28
79,612,117
911,511,126
911,922,199
911,1767,127
922,895,229
922,911,204
922,467,100
895,922,368
895,1676,120
895,1744,138
746,1495,127
1362,997,82
1362,1231,438
997,1374,124
997,1362,133
997,1323,346
997,1786,402
1374,775,102
1374,997,93
1374,1946,352
1374,1865,343
775,1017,95
775,1374,133
775,28,446
1564,1151,356
1564,1833,148
1564,1791,75
1564,1496,330
1151,700,370
1151,1564,539
1151,842,119
1151,2056,99
700,1151,480
1648,1481,24
1648,907,91
1481,1648,41
1088,1210,127
1088,1845,281
1634,450,247
1450,2030,82
1000,1477,40
1000,13,112
1061,828,169
1061,1977,136
1061,993,87
2044,820,231
2044,1296,191
820,744,309
820,2044,233
744,1786,44
744,820,291
744,1865,50
1865,1374,259
1865,744,48
1865,149,87
1946,1374,228
1946,1323,129
1272,979,174
1272,128,160
1272,1139,182
666,368,24
666,1717,70
666,1651,244
368,666,33
29,2024,137
29,1527,114
29,1573,97
461,1631,298
461,1155,385
1536,1491,233
1491,834,62
1491,1536,279
1491,1933,89
1436,45,345
1436,446,53
1436,362,49
45,446,350
45,1436,361
45,826,89
1518,1907,194
1518,471,247
1920,279,94
1433,218,151
1433,889,304
1433,1727,222
1433,1710,144
1883,754,118
1883,959,129
1883,1392,132
754,924,145
754,1883,161
754,1998,329
243,1186,126
243,1243,143
243,325,325
243,924,163
716,1304,98
716,1152,91
1304,716,127
1959,258,334
561,1776,97
1776,561,106
1776,1979,123
1776,2053,545
1046,603,26
1665,288,117
1665,213,100
217,278,253
217,278,385
217,1702,234
217,975,115
278,217,182
278,217,310
1186,1551,37
1186,243,117
1551,1330,187
1551,1135,81
1551,1186,42
1330,258,5
1330,1551,143
989,1733,84
989,173,92
989,342,140
1733,989,50
712,1998,94
1998,1684,135
1998,712,123
1998,754,447
531,817,114
531,74,239
145,1113,557
145,315,161
145,1989,162
1607,822,190
1607,269,106
1607,1638,159
269,1300,415
269,1607,85
1300,510,200
1300,269,365
1300,725,273
1300,1952,156
117,3,574
117,530,64
530,1133,23
530,117,53
1133,530,26
1133,1630,564
1133,350,150
350,250,187
350,1542,28
350,1133,134
1542,1913,233
1542,350,31
1542,1313,167
1313,1657,212
1313,1542,91
570,798,179
570,1948,129
1721,798,136
1721,1170,144
1721,1199,347
1839,959,190
1839,2064,183
1839,74,136
1839,647,492
959,1839,199
959,1883,164
479,218,662
479,711,180
479,1768,210
136,554,226
136,15,162
1126,256,408
1126,750,123
1126,15,125
750,352,473
750,1126,94
845,1361,105
845,152,166
845,1747,345
1933,1290,76
1933,1328,379
1933,1491,67
1290,1129,148
1290,1933,127
1290,1678,263
904,2058,385
335,246,147
335,1659,168
335,1268,126
2059,1736,140
2059,1402,369
2059,828,188
729,202,542
729,1018,228
729,404,168
202,8,50
202,1093,79
202,729,523
275,357,29
275,160,225
275,1059,205
160,275,203
322,1257,156
322,677,131
322,124,178
374,890,206
374,894,118
374,514,137
890,374,283
890,419,99
890,1701,126
998,827,152
1538,1400,25
1538,947,205
947,1727,274
947,1538,144
947,889,133
1727,1743,257
1727,947,197
1727,1433,177
1727,813,148
1093,202,105
614,1052,333
614,1066,139
614,625,100
1033,1052,115
1696,330,122
1696,962,79
330,1696,113
330,462,116
495,1719,114
495,915,186
1719,495,66
1719,1537,441
928,684,323
684,1781,415
684,928,421
684,857,80
1781,684,285
144,1778,85
144,1036,51
1778,1649,219
1778,144,86
1778,1004,263
839,1654,297
839,1439,255
839,1234,161
839,1824,111
1824,1196,184
1824,839,192
1824,99,199
99,1097,193
99,1824,191
99,683,99
99,1835,315
1097,1887,184
1097,1231,136
1097,99,133
1231,1362,453
1231,1097,113
1231,1418,37
1418,1231,43
1418,1786,55
1786,744,73
1786,997,336
1786,1418,76
149,580,125
149,1865,67
761,381,150
761,499,263
381,761,168
381,857,343
1524,65,181
1524,1750,150
556,581,114
581,1818,105
581,1054,260
1818,1782,204
1942,41,13
1942,927,40
1400,1538,30
1400,635,130
1400,940,334
940,1782,215
940,1400,245
940,1259,104
884,1792,100
884,1162,747
1162,1136,125
1162,705,402
1162,884,514
1162,1842,183
578,157,108
3,117,488
3,1630,134
238,594,176
238,883,101
238,2000,84
594,238,147
918,1002,113
121,399,166
121,1024,167
21,1064,106
21,1135,138
1954,1620,147
1954,1682,242
709,518,196
709,737,126
709,802,165
518,412,367
518,709,203
518,1449,111
412,1301,519
412,518,367
412,1757,179
1301,412,867
1301,858,135
373,1945,248
373,1159,175
1945,565,678
1945,373,259
1945,1159,155
1945,473,108
565,1945,467
565,172,251
123,1474,118
123,208,317
123,1296,115
208,123,304
208,1690,91
208,47,124
597,1882,84
597,1067,117
1067,597,137
1323,311,119
1323,1568,425
1323,997,273
1323,1946,128
511,911,140
511,467,255
661,679,94
661,1872,174
80,781,94
80,971,289
921,862,347
921,1689,88
921,659,58
2018,2014,92
2018,1396,138
2018,2033,548
2014,1532,32
2014,2018,153
1532,2014,33
1532,737,107
1532,1966,108
737,1245,50
737,1532,116
737,1042,138
737,709,96
1245,1449,172
1245,737,83
1449,1245,143
1449,518,109
541,1213,123
541,1943,33
1213,541,116
602,1427,47
1427,602,47
1427,1625,143
1427,1458,243
1966,91,141
1966,1532,124
1966,1042,122
1966,1396,135
91,424,122
91,1966,127
91,832,221
1207,1337,64
1328,743,68
1328,1933,238
618,1896,196
618,1625,291
348,1142,136
348,1411,108
348,1739,216
1283,2009,172
1710,1433,139
1710,809,92
892,1715,491
892,711,125
892,809,130
1768,480,183
1768,479,224
1768,1847,406
1768,1963,230
480,1768,175
480,1793,412
480,1693,77
725,235,148
725,230,62
725,1300,301
1569,1035,36
1569,1569,560
1569,1569,361
32,93,116
32,801,153
32,1274,487
32,1060,519
1748,1917,145
