1298,1797,192
1298,365,57
1298,1220,60
2029,1486,94
2029,1298,106
2029,1220,143
1486,2029,99
1486,703,95
1486,1215,214
1101,1446,110
1101,1522,104
1101,1370,143
731,170,70
731,1299,199
731,846,91
869,823,135
869,846,101
869,525,92
525,869,95
525,1619,160
525,1152,102
1669,1390,136
1669,86,51
837,834,105
834,1491,50
834,837,104
834,152,63
579,382,446
122,860,143
122,380,39
1066,614,75
1066,1110,78
1066,1236,67
522,688,55
522,1303,49
418,463,43
418,1224,68
1552,1780,28
1552,1194,160
1194,1984,28
1194,1552,161
1780,1552,24
1780,827,108
1780,137,86
1257,1543,70
1257,322,70
2011,1543,57
2011,1726,89
1984,1194,35
1984,1664,79
1984,58,122
1664,1582,76
1664,1984,71
1664,1512,122
1582,514,51
1582,1664,85
1582,1273,109
514,1701,104
514,1582,42
514,374,58
1701,850,60
1701,514,111
1701,890,58
1701,734,67
850,932,162
850,1701,68
850,1749,120
932,1451,34
932,850,157
932,1828,65
1451,240,81
1451,932,42
1451,656,110
1451,33,110
240,1523,122
240,1451,71
240,575,123
240,1520,109
1523,240,130
1523,1754,118
1124,127,102
1124,1190,117
127,1292,109
127,1821,66
127,1124,103
127,735,119
1821,930,66
1821,127,73
1821,1228,120
1821,621,121
930,780,69
930,1821,67
930,331,116
930,369,112
780,1392,111
780,924,73
780,930,81
780,1243,109
924,780,76
924,243,117
924,754,61
1064,1684,108
1064,21,57
1684,1064,108
1684,1998,64
2035,1794,103
2035,951,119
1794,2035,115
1794,1470,68
1470,398,64
1470,1794,76
1470,1118,78
398,1470,61
1089,791,69
1303,2055,49
1303,522,53
1303,290,46
2055,1303,55
644,1252,93
644,382,90
644,910,39
382,644,91
382,359,51
382,579,440
1415,1947,200
1415,2010,54
1415,655,150
1415,1803,168
1812,189,64
1812,452,77
718,343,74
718,1893,120
1368,343,26
1368,1112,79
1368,722,90
1112,1368,69
1112,557,90
18,1103,219
18,1557,115
1557,818,71
1557,18,122
523,1951,100
523,2034,72
2034,879,25
2034,523,72
879,1195,49
879,2034,30
976,815,58
976,1181,173
976,899,58
1181,317,210
1181,976,171
1181,1617,64
1181,917,50
317,740,52
317,1181,202
317,840,51
1577,935,116
1577,1699,75
1827,880,73
1827,2032,84
880,453,133
880,1827,77
880,1288,92
453,878,269
453,880,137
453,338,71
453,107,97
878,526,32
878,453,270
878,2062,76
878,1556,177
1556,1692,102
1556,669,75
1556,878,176
1395,1637,65
1395,38,118
38,630,74
38,1923,142
38,1395,107
1923,378,89
1923,38,147
1923,232,60
2019,634,114
2019,860,75
2019,232,100
860,122,157
860,291,140
860,2019,73
860,1398,77
1398,760,36
1398,1770,99
1398,860,71
134,1134,69
1505,327,66
883,238,64
883,1939,48
1939,1242,124
1939,1197,83
1939,883,47
1197,1939,90
1779,965,216
1779,263,64
609,1182,25
609,1802,172
609,263,53
829,451,33
829,974,16
89,95,67
89,638,43
95,89,62
95,1454,14
95,434,71
95,109,37
434,402,23
434,95,63
1223,1716,47
1716,1223,50
1058,2049,134
1058,1913,88
1058,286,83
2049,1058,138
2049,1798,92
2049,1492,91
2022,1555,81
2022,1859,73
100,1725,106
109,95,38
109,638,73
444,1801,10
393,2042,18
393,944,78
2021,545,48
917,840,199
917,899,198
917,1181,50
917,949,62
840,1846,46
840,917,201
840,703,105
840,317,52
1846,1807,30
1846,351,45
1846,840,31
1807,1994,45
1807,1846,31
1807,1595,146
1994,67,24
1994,1807,36
1994,1606,58
26,972,72
26,67,59
1863,862,128
1863,799,44
1863,1016,83
862,1863,131
862,921,173
1178,370,90
1178,2062,109
370,1178,85
370,4,122
1052,1992,60
1052,1189,67
1052,1033,60
1052,614,127
943,1576,18
943,1680,143
993,790,29
993,164,115
993,1061,59
993,13,21
993,564,38
164,1736,78
164,993,122
164,828,54
164,2027,70
1736,2059,68
1736,246,60
1736,1402,113
1736,164,84
1402,2059,159
1402,797,61
1402,1736,117
1402,273,59
1453,273,73
1453,966,168
1063,662,40
1589,608,77
1589,1862,42
1589,1428,161
608,1589,75
608,1138,29
608,945,152
1777,784,34
784,1777,48
784,1694,88
784,1230,60
784,1516,36
1958,1694,48
2032,1288,65
2032,855,63
2032,1827,86
1288,107,128
1288,2032,74
1288,880,96
1288,320,84
1880,1692,184
1880,526,54
1880,245,79
1880,1714,194
1692,105,44
1692,1556,88
1692,1880,184
105,1692,51
105,448,78
919,1867,52
253,249,26
253,1915,30
253,378,25
249,253,25
249,1082,77
249,270,59
270,1251,114
270,78,82
270,249,59
1528,1435,37
1528,78,103
1528,1174,59
1435,205,66
1435,1528,38
1435,1174,39
115,634,55
115,1725,175
115,1174,47
1725,100,102
1725,115,170
133,1691,51
133,1531,109
133,469,68
1691,1681,75
1691,133,51
1691,1274,209
1681,1691,73
798,1721,68
798,570,90
1347,68,26
1347,1308,105
1347,512,54
1758,1017,164
1017,1758,173
1017,775,75
1459,585,77
1459,1791,87
759,1602,72
759,1988,78
1291,985,102
1291,1314,75
1291,1490,23
985,1291,105
985,1494,42
985,893,61
297,595,53
297,1010,24
168,1087,32
168,1593,36
1593,900,41
1593,400,206
1593,168,48
400,1553,62
400,1593,198
400,1087,236
1553,1724,42
1553,400,68
1553,447,75
1507,1191,71
1507,715,46
1507,844,135
1191,1190,68
1191,1507,68
1191,1265,138
1190,1124,113
1190,1191,68
1190,735,105
1190,1501,51
1572,1562,64
1572,2005,112
951,313,98
951,2035,123
951,410,29
1086,410,62
1086,1086,286
1086,1086,293
1356,1866,63
1629,768,55
1629,574,123
1629,1624,68
574,1005,110
574,1629,125
574,679,65
574,726,55
1005,574,119
1005,190,70
1005,1837,62
577,301,62
577,264,72
1446,1101,106
1616,877,75
1616,817,77
1616,276,161
877,1616,79
1741,933,122
83,1608,69
83,1976,112
872,103,57
872,407,62
872,1608,115
407,1869,56
407,872,53
1869,1816,37
1869,407,61
897,1704,60
476,1578,41
476,292,37
1578,476,43
533,1116,54
533,27,166
1081,1026,89
649,988,41
1224,418,72
1365,1890,104
1365,1585,87
2047,1524,73
2047,1276,78
887,1255,34
1674,406,117
1674,667,56
739,318,50
902,534,77
841,329,124
841,902,71
861,1666,115
861,841,63
1851,861,81
1851,1334,104
126,236,100
1057,126,67
1057,1871,23
1849,1057,67
1849,719,24
140,1849,75
140,628,14
781,80,70
781,971,68
781,187,52
971,1457,46
971,781,71
971,80,185
1457,983,109
1457,971,48
1457,1899,71
983,1457,109
983,626,117
970,1600,596
970,1947,133
1921,1034,258
1921,452,438
1921,1600,78
1921,1103,72
572,1444,42
572,864,80
1444,1612,86
1444,293,120
88,1125,79
88,1217,13
1217,1787,58
1217,88,27
1787,1269,59
1787,1217,49
1787,1504,79
1269,1787,71
2027,164,66
2027,1268,57
2027,246,85
2027,790,97
246,1736,64
246,335,64
246,797,119
246,2027,86
797,1659,58
797,1402,59
797,1238,63
797,246,112
1238,527,162
1238,273,66
1238,797,59
1079,361,111
1079,945,130
1079,1605,65
361,1079,112
361,169,57
361,946,68
1708,1685,118
1708,1704,72
1685,1877,102
1685,1877,184
1685,1708,113
1877,1685,98
1877,1685,186
1877,456,67
459,1642,125
459,952,82
459,1117,169
1705,464,21
1705,1482,164
1705,1307,89
1866,1995,17
1866,785,56
1866,642,61
1029,493,22
1029,2030,68
192,676,41
192,1055,29
1424,1924,82
1424,1414,152
1424,1123,48
1924,1639,77
1924,1424,72
1924,660,125
1639,379,151
1639,1924,72
1639,660,52
385,1340,68
385,1478,72
385,1233,137
385,755,91
755,385,86
755,1172,50
755,929,99
1172,1633,112
1172,1040,60
1172,755,52
1040,31,75
1040,1326,50
1040,1172,57
1040,1270,71
1270,934,101
1270,1922,64
1270,1040,63
1338,1922,191
1338,1359,74
1338,283,50
1765,653,74
1765,1155,102
584,466,104
584,1369,75
584,1932,107
466,584,101
466,7,102
711,622,117
711,892,75
711,479,129
622,914,81
622,711,126
1262,554,72
1262,914,80
1262,1371,57
1262,1332,60
554,1894,76
554,1262,61
554,136,123
554,116,68
1894,1510,61
1894,554,69
910,644,38
2061,529,60
2061,1220,171
2061,1662,102
1220,2029,142
1220,2061,175
1220,1298,59
1220,1215,64
1903,627,99
1903,550,151
1760,2051,81
1760,1990,70
1760,1804,40
2051,854,53
2051,1760,86
2051,289,73
1480,901,23
1480,438,168
1480,454,58
11,774,12
11,663,70
1724,1553,38
1724,835,74
1724,167,147
1506,1487,23
1506,1574,33
394,1574,89
394,1268,59
394,1013,65
1843,1659,65
1843,706,70
1055,888,120
1055,1108,17
1055,192,20
888,1055,130
888,965,81
965,1779,210
965,888,76
1287,179,32
1287,1615,32
1826,1809,53
1826,1809,130
1809,1826,46
1809,1826,117
1809,9,58
9,1809,63
9,510,68
9,960,98
1372,1096,104
1372,271,50
1372,1820,64
1096,1372,100
1096,646,58
1096,1609,61
387,1636,37
387,1452,129
387,1732,91
1452,387,136
1010,297,35
1010,1378,60
1980,1056,131
1980,104,53
1016,1863,84
1016,1030,226
1016,1960,89
1960,1014,101
1960,1016,78
925,1355,94
925,242,80
1358,320,64
1358,984,70
320,1105,138
320,1358,62
320,1288,74
1105,1983,74
1105,320,133
1105,1875,78
1105,107,84
245,448,221
245,1983,197
245,1880,74
448,245,218
448,105,83
372,1831,70
193,1509,219
193,1754,86
193,575,48
1509,193,227
1509,960,52
2046,1408,72
2046,304,91
1734,1081,45
1314,1237,77
1314,1291,74
1314,219,79
1314,552,83
552,1142,91
552,1314,96
552,1668,57
1668,847,24
1668,552,62
847,1668,24
847,1469,88
847,659,72
799,72,86
799,1863,37
799,659,108
132,2033,33
132,353,44
132,102,120
102,132,116
102,916,120
102,802,86
916,102,108
1858,1841,94
1841,1858,102
1841,724,113
1393,562,95
562,1800,56
562,1591,120
562,1393,96
1591,636,91
1591,1591,302
1591,1591,296
1591,562,118
1591,610,69
900,1593,32
900,491,173
900,610,194
610,316,13
610,865,47
610,1591,81
610,900,184
1159,1945,109
1159,373,83
1390,1669,135
31,1084,129
31,864,101
31,1040,70
31,1612,82
1084,1359,175
1084,31,130
1084,1922,68
1084,1795,84
1359,340,116
1359,1084,178
1359,108,67
1359,1338,76
1930,179,51
1930,1638,84
510,1971,119
510,1300,86
510,9,66
1971,582,24
1971,510,125
1971,271,67
1840,112,47
1840,199,107
1211,1420,23
1211,2,87
1750,1836,109
1420,1586,70
1420,1929,69
1420,1211,33
1586,431,65
1586,1420,71
1586,1165,93
1586,1729,129
431,1597,119
431,1586,66
1597,1085,30
1597,431,117
1085,1321,43
1085,1597,25
1085,537,71
537,1316,61
537,1085,73
537,1621,94
1316,537,56
1316,1318,89
1111,1069,95
1111,1091,81
1069,325,60
1069,1111,87
1069,1492,82
1069,1243,154
325,1069,59
325,243,149
2040,486,52
1624,726,116
1624,1629,58
726,1837,114
726,1624,118
726,574,56
1837,726,107
1837,1005,57
785,1866,48
785,819,48
994,304,65
994,87,88
994,1408,90
994,341,95
595,297,38
595,1437,92
1012,1944,65
1012,1897,182
1012,1731,194
1944,909,40
1944,482,37
1944,1012,65
2062,338,258
2062,1178,115
2062,4,79
2062,878,78
131,2006,66
131,1830,68
131,175,154
2006,651,64
2006,131,63
2006,1853,133
2006,936,164
651,1986,75
651,2006,68
651,2002,138
651,1244,154
1986,651,77
1986,1007,72
1986,457,129
1007,1763,129
1007,307,156
1007,1461,88
1007,1986,68
1461,2066,222
1461,1751,153
1461,764,70
1461,1007,80
764,1386,61
764,1461,75
764,1366,231
764,84,158
1386,1857,59
1386,764,73
1857,1964,227
1857,268,161
1857,1341,65
1857,1386,56
1341,571,165
1341,1568,59
1341,1857,56
1568,1305,226
1568,1323,207
1568,1341,62
1019,1711,212
380,634,26
380,122,40
380,1941,55
678,1260,69
898,205,86
898,1185,48
898,1251,199
1125,653,80
1125,88,90
1125,340,193
885,1550,33
1802,609,168
1458,377,31
1458,155,34
1458,1427,103
377,1458,35
377,1636,43
377,1261,19
1749,850,122
1749,1466,83
1749,419,60
1737,1554,132
1737,1565,116
1737,1189,61
1554,1094,44
1554,1737,141
1554,1679,67
1094,1554,34
1094,309,88
309,1885,65
309,1094,74
152,834,60
152,845,69
1804,854,77
1804,1760,51
854,2051,41
854,1804,81
854,832,63
130,665,164
130,901,27
901,1480,30
901,130,21
2015,1662,123
2015,201,40
1662,2015,130
1662,2061,91
1728,1594,153
1728,1405,80
1594,789,34
1594,61,27
1594,1728,161
285,1176,122
285,179,65
285,1707,59
1176,1514,61
1176,285,121
1176,1638,65
357,275,18
357,990,179
658,1596,43
658,914,64
1735,810,35
1735,237,204
1735,1579,63
628,262,72
628,140,20
1633,1172,100
1633,37,66
1633,929,59
723,1519,88
723,58,156
723,728,90
1519,1929,215
1519,723,83
2037,406,62
2037,607,88
2037,1706,105
329,841,112
329,1666,61
1666,861,115
1666,1334,78
1666,329,69
1334,1851,100
1334,1666,70
1471,1391,12
1805,1579,27
1805,1391,118
1579,233,99
1579,1805,22
1579,1735,62
1268,335,91
1268,2027,68
1268,394,62
828,1061,121
828,2059,89
828,164,59
680,248,75
1688,299,78
1752,1187,67
1752,505,67
1752,824,71
1187,1752,56
1187,1473,35
768,679,114
768,1629,61
768,239,69
679,768,123
679,661,66
679,190,113
679,574,59
190,679,114
190,1872,70
190,1005,68
1110,559,68
1110,118,54
1110,1066,79
736,1601,64
736,559,71
736,48,127
1645,577,60
1645,1545,85
1502,1381,22
1502,1987,52
1502,1996,66
1592,1381,24
1592,567,57
1592,79,24
567,1592,59
567,1381,70
681,1854,61
1632,1315,67
1632,956,121
1045,984,88
1045,1039,96
484,1324,95
484,693,109
693,863,82
693,484,116
458,1934,70
458,2057,80
458,1856,50
1934,458,72
1934,1860,42
1934,1198,87
1860,1934,43
1860,1251,84
1860,1171,207
1707,1514,131
1707,285,61
1430,1514,74
1430,75,104
1430,668,136
1693,1631,85
1693,480,42
1242,1939,128
1242,1496,98
1242,606,223
647,369,74
647,1839,191
369,930,121
369,647,86
369,1392,82
369,621,75
331,1434,25
331,930,109
1434,331,13
1434,1228,62
1091,1111,84
1091,1492,85
1091,286,70
1503,1214,77
1503,1700,83
1503,0,42
1214,1503,87
1214,1965,88
1357,1322,24
1357,1411,81
1357,639,60
1512,1929,81
1512,1664,118
1512,1729,56
1512,58,75
1929,1519,218
1929,1512,80
1929,1420,70
590,2,163
590,1219,64
668,1430,128
668,948,98
668,411,73
411,1121,21
411,1622,102
411,668,84
1919,1682,77
1500,939,83
1500,96,77
1500,2050,77
939,598,90
939,1500,87
939,1917,115
1917,1748,86
1917,939,110
1917,449,119
449,542,81
449,1439,88
449,1917,117
449,1234,125
442,1202,82
442,1654,77
442,1234,137
457,2002,76
457,1763,69
457,1413,109
457,1986,129
1806,290,82
1806,1879,125
1806,148,128
94,1179,65
94,290,72
94,1248,127
94,280,118
1179,94,61
1179,1441,125
1179,1635,129
1937,1497,46
1497,1937,52
1497,941,60
1497,1352,49
941,1497,59
941,1517,53
772,50,17
772,194,82
1605,169,122
1605,1329,134
1605,1079,68
169,1605,127
169,361,56
1672,1859,78
1672,635,80
1672,560,120
560,637,96
560,1672,128
560,1813,83
1060,32,202
1060,765,85
1060,637,79
2050,598,86
2050,1500,87
96,1953,62
96,1500,78
1953,1277,87
1953,96,60
1373,931,88
1373,1838,87
1373,1049,103
1049,1767,84
1049,1774,180
1049,1373,90
1767,1049,87
1767,911,60
1744,1844,191
1744,1842,80
1744,895,68
1844,1495,89
1844,1744,187
1495,746,62
1495,769,58
1495,1844,97
630,291,172
630,177,231
630,38,72
291,860,141
291,630,166
291,177,81
291,232,119
19,503,98
19,1034,141
19,1351,69
1351,952,74
1351,1095,107
1351,19,79
952,1351,75
952,459,72
1339,1146,227
1146,496,56
1146,1339,216
1146,178,121
1146,333,122
496,1146,45
496,423,70
496,2043,107
423,496,69
1129,1290,60
1129,1678,186
79,1501,91
79,1592,17
79,612,72
911,511,67
911,922,137
911,1767,74
922,895,141
922,911,135
922,467,75
895,922,146
895,1676,76
895,1744,61
746,1495,62
1362,997,66
1362,1231,162
997,1374,67
997,1362,61
997,1323,136
997,1786,174
1374,775,72
1374,997,72
1374,1946,136
1374,1865,168
775,1017,69
775,1374,66
775,28,199
1564,1151,207
1564,1833,71
1564,1791,54
1564,1496,156
1151,700,239
1151,1564,198
1151,842,80
1151,2056,78
700,1151,235
1648,1481,23
1648,907,39
1481,1648,33
1088,1210,70
1088,1845,122
1634,450,114
1450,2030,52
1000,1477,35
1000,13,62
1061,828,110
1061,1977,57
1061,993,64
2044,820,114
2044,1296,78
820,744,136
820,2044,108
744,1786,41
744,820,132
744,1865,39
1865,1374,165
1865,744,50
1865,149,43
1946,1374,137
1946,1323,72
1272,979,79
1272,128,82
1272,1139,79
666,368,27
666,1717,42
666,1651,105
368,666,31
29,2024,77
29,1527,58
29,1573,63
461,1631,124
461,1155,139
1536,1491,106
1491,834,42
1491,1536,105
1491,1933,55
1436,45,207
1436,446,39
1436,362,30
45,446,141
45,1436,213
45,826,53
1518,1907,90
1518,471,107
1920,279,56
1433,218,79
1433,889,126
1433,1727,89
1433,1710,89
1883,754,66
1883,959,74
1883,1392,62
754,924,69
754,1883,74
754,1998,213
243,1186,72
243,1243,76
243,325,153
243,924,118
716,1304,63
716,1152,57
1304,716,61
1959,258,158
561,1776,58
1776,561,63
1776,1979,88
1776,2053,213
1046,603,29
1665,288,54
1665,213,49
217,278,104
217,278,180
217,1702,99
217,975,77
278,217,107
278,217,181
1186,1551,37
1186,243,73
1551,1330,77
1551,1135,48
1551,1186,23
1330,258,15
1330,1551,68
989,1733,45
989,173,52
989,342,55
1733,989,35
712,1998,60
1998,1684,58
1998,712,63
1998,754,208
531,817,72
531,74,137
145,1113,223
145,315,71
145,1989,74
1607,822,74
1607,269,62
1607,1638,114
269,1300,169
269,1607,61
1300,510,82
1300,269,160
1300,725,124
1300,1952,72
117,3,240
117,530,41
530,1133,26
530,117,37
1133,530,32
1133,1630,245
1133,350,77
350,250,122
350,1542,32
350,1133,76
1542,1913,100
1542,350,19
1542,1313,66
1313,1657,127
1313,1542,65
570,798,88
570,1948,82
1721,798,67
1721,1170,76
1721,1199,137
1839,959,88
1839,2064,86
1839,74,67
1839,647,194
959,1839,79
959,1883,84
479,218,287
479,711,121
479,1768,122
136,554,119
136,15,85
1126,256,169
1126,750,67
1126,15,68
750,352,180
750,1126,55
845,1361,69
845,152,66
845,1747,194
1933,1290,54
1933,1328,145
1933,1491,43
1290,1129,60
1290,1933,54
1290,1678,136
904,2058,176
335,246,69
335,1659,112
335,1268,81
2059,1736,67
2059,1402,158
2059,828,88
729,202,235
729,1018,119
729,404,71
202,8,47
202,1093,46
202,729,238
275,357,20
275,160,102
275,1059,105
160,275,102
322,1257,68
322,677,78
322,124,72
374,890,109
374,894,65
374,514,66
890,374,110
890,419,62
890,1701,54
998,827,74
1538,1400,21
1538,947,90
947,1727,128
947,1538,93
947,889,86
1727,1743,97
1727,947,126
1727,1433,93
1727,813,75
1093,202,45
614,1052,134
614,1066,76
614,625,72
1033,1052,47
1696,330,50
1696,962,45
330,1696,63
330,462,57
495,1719,49
495,915,76
1719,495,49
1719,1537,158
928,684,155
684,1781,170
684,928,157
684,857,40
1781,684,163
144,1778,48
144,1036,45
1778,1649,119
1778,144,43
1778,1004,129
839,1654,133
839,1439,126
839,1234,84
839,1824,75
1824,1196,77
1824,839,77
1824,99,93
99,1097,97
99,1824,94
99,683,78
99,1835,131
1097,1887,123
1097,1231,65
1097,99,92
1231,1362,165
1231,1097,60
1231,1418,37
1418,1231,38
1418,1786,37
1786,744,32
1786,997,164
1786,1418,42
149,580,64
149,1865,42
761,381,106
761,499,109
381,761,98
381,857,126
1524,65,115
1524,1750,77
556,581,70
581,1818,65
581,1054,121
1818,1782,119
1942,41,23
1942,927,43
1400,1538,18
1400,635,68
1400,940,127
940,1782,97
940,1400,136
940,1259,73
884,1792,64
884,1162,324
1162,1136,65
1162,705,172
1162,884,319
1162,1842,76
578,157,61
3,117,241
3,1630,62
238,594,98
238,883,66
238,2000,66
594,238,88
918,1002,61
121,399,86
121,1024,88
21,1064,65
21,1135,67
1954,1620,86
1954,1682,157
709,518,114
709,737,56
709,802,81
518,412,142
518,709,118
518,1449,56
412,1301,312
412,518,133
412,1757,84
1301,412,319
1301,858,84
373,1945,119
373,1159,85
1945,565,278
1945,373,125
1945,1159,112
1945,473,48
565,1945,279
565,172,116
123,1474,60
123,208,148
123,1296,81
208,123,160
208,1690,60
208,47,72
597,1882,38
597,1067,75
1067,597,83
1323,311,54
1323,1568,210
1323,997,123
1323,1946,60
511,911,70
511,467,132
661,679,63
661,1872,104
80,781,73
80,971,177
921,862,173
921,1689,67
921,659,41
2018,2014,72
2018,1396,61
2018,2033,204
2014,1532,35
2014,2018,65
1532,2014,23
1532,737,66
1532,1966,69
737,1245,51
737,1532,52
737,1042,74
737,709,59
1245,1449,88
1245,737,43
1449,1245,74
1449,518,51
541,1213,65
541,1943,28
1213,541,66
602,1427,41
1427,602,46
1427,1625,65
1427,1458,91
1966,91,73
1966,1532,59
1966,1042,63
1966,1396,75
91,424,74
91,1966,71
91,832,95
1207,1337,35
1328,743,38
1328,1933,139
618,1896,107
618,1625,116
348,1142,60
348,1411,74
348,1739,87
1283,2009,103
1710,1433,89
1710,809,62
892,1715,207
892,711,82
892,809,60
1768,480,108
1768,479,119
1768,1847,199
1768,1963,163
480,1768,97
480,1793,192
480,1693,50
725,235,74
725,230,45
725,1300,130
1569,1035,35
1569,1569,239
1569,1569,230
32,93,52
32,801,73
32,1274,207
32,1060,197
1748,1917,88
