dt2IC,dt2CIdbz,date_first,feature1,feature2,feature3
1,0,20230701150000,0.06847136852867004,1.5832255296925064,-1.6626263222513549
0,0,20230730140000,2.546048333404475,1.0499842925713831,-1.405249190773309
0,1,20230717160000,0.4130565337861825,-0.31778060433606964,-0.03578968593829679
1,0,20230808060000,0.5792901443048852,-0.7290791631026989,1.177206798052249
1,1,20230803010000,1.1606824956971251,1.0479129691305784,0.6373536828753954
1,0,20230810200000,-0.4629490654253594,-0.24091124509361989,0.4602558635101262
0,1,20230704130000,-1.0814196287454039,-1.5456501396999585,1.3091443869175963
1,1,20230711090000,0.17651127616274478,0.5623166206232582,-0.7202290875189514
0,0,20230717060000,0.2654038283485373,0.4172634478581861,0.01909471995756535
0,0,20230802130000,-1.6182107947131612,1.137706202714778,-0.5203821202023954
0,0,20230714220000,0.37507191468277773,0.3495949993602971,-0.2714557354520736
0,0,20230727040000,1.069850498701039,-0.5491469770457174,-1.006269354325485
0,1,20230722140000,-0.9129480730240093,1.269678839602134,-0.3439760714337959
1,0,20230706160000,0.4355558483748133,1.3669904326788433,-0.027715566245399007
1,0,20230806180000,0.8922636603701339,0.23320596398520743,-0.37147149986155037
1,1,20230729150000,0.5866782085300805,0.060321914532972226,-0.1610615030138018
1,0,20230804230000,0.6810062387415571,-1.323271023105105,0.4050405434371863
1,0,20230721170000,-0.24480024180630117,-0.6075263423464762,1.2386957690643992
0,0,20230804100000,-1.127504337740596,0.7607696419593537,1.3111558681125979
1,0,20230731060000,-0.44714646238391303,-0.5572803003627007,0.7614217673969923
1,0,20230720200000,-0.5860571018706248,-1.4568378693933226,-1.2599814784383159
0,1,20230725170000,-0.08025904620754583,3.495877789600099,-0.36040998556985365
1,0,20230710060000,1.0932709054599299,-1.4634059584266885,-0.27428503071260146
0,0,20230811050000,-1.3118401281641687,2.2567513964341175,-0.6571498307885644
1,0,20230716110000,0.14425002281739083,-0.30742344459825993,0.3423511790296067
0,0,20230808220000,-1.0634016455178528,-0.08456299914380815,-1.5943284932814579
1,0,20230811100000,-0.7400469178227713,-0.6722782721875988,1.6935664695282915
1,1,20230717170000,0.5587407526118416,0.7828371647378921,1.1952206715217146
0,0,20230719100000,-1.1899450533656992,-1.4397742131100844,0.47820226190175774
0,1,20230721090000,0.7342442897029785,-1.840329036234172,-0.06210932992018467
0,1,20230726140000,-1.352164446624725,1.6101715293786063,1.2288392950725533
0,0,20230712080000,0.66698040343816,-0.8039723988069778,0.6894049367802672
0,0,20230722210000,-1.549531269578512,0.7460881195396843,1.1066377842180926
0,0,20230707140000,-0.6178126792566155,-1.085456076896216,-0.05905208225984015
0,0,20230707070000,1.8964943831295615,0.7084210428945821,1.7893130858641673
0,1,20230811100000,1.7085463697668863,1.68354649877845,1.1668878756898562
1,0,20230726190000,-0.4125246525171453,-0.5271213854151164,0.5095362954359314
1,0,20230708190000,0.3899605860299014,-1.9334411067859811,1.2559729204311547
0,0,20230803200000,1.204068018884884,1.688793913309905,-0.41916194183397215
1,0,20230705010000,0.6812961744204711,0.9262443215248913,-1.1675003593470266
1,0,20230706100000,-0.2734642464548241,-0.4735712337713081,0.3215505130474756
1,0,20230803120000,-0.7486353140363331,-0.21795205326864608,-0.05709044581346881
1,1,20230708020000,0.8681031429579297,-1.110652196249686,-0.1977173422776291
0,1,20230808230000,1.1307033086145013,1.42025693244196,1.2163120393494031
1,0,20230811010000,1.715701834394388,-0.5347156078106451,0.1671392132106304
0,0,20230708140000,-1.687249423453071,-1.4187085375474735,0.26356907353548437
1,0,20230810220000,-1.2531247882010523,0.21364588151247146,-0.32705255875409617
1,1,20230716030000,1.1619236021470807,-0.8600133615785398,0.8811231392795259
1,0,20230702140000,-1.5515305467501768,-1.030014575863108,0.7018757813079195
0,1,20230722220000,1.2385499549119328,-0.4300992037619455,0.8736596768942935
1,0,20230806230000,-0.2149325059853921,0.08635531550037072,-0.49726396663617856
0,0,20230721160000,-0.5209138193366847,-1.381109755914747,1.3040884600469949
1,0,20230722110000,0.20542859627146925,1.3851489252123237,1.838768423766373
0,0,20230715120000,-1.3453684522354987,0.6771597120657875,0.8420383973247058
1,1,20230810210000,0.8240148305983517,-0.36536299077273116,-0.8092882872442909
0,1,20230808080000,1.6896369976946968,-0.9033434862969979,-0.8022022842362012
0,0,20230717120000,0.8705762158142415,-0.08922545291666428,-0.3753769555930878
1,0,20230731010000,-0.24650869255414082,0.8994350407557219,-0.5643772140185209
0,1,20230707160000,-1.538035707765441,0.7445840271996791,-0.07109262568726467
1,1,20230701150000,-1.499587456202933,1.058504300451178,0.6324424663678476
1,1,20230721120000,-1.3296433022393077,-0.48037749098032195,0.28995244074984855
1,1,20230718170000,-0.012278277112317357,-2.924925179196677,0.20228905638628883
1,0,20230705110000,0.11340006327260466,1.247811197916247,-0.24120274980014564
1,1,20230807050000,0.8684435107409955,-0.16719614307235198,-0.07384592716454927
1,0,20230719170000,-1.7960289864830756,0.666166065471662,0.7965755075290015
1,1,20230713220000,1.3112102303923998,1.669228754640302,-2.011958027499815
1,1,20230731180000,0.6944063189453711,2.4344086332376818,-0.011390408478731559
1,1,20230708010000,-0.32683629306213485,-0.6498214781408206,0.287987594927325
1,1,20230723170000,-1.1897615417321001,0.1339599071656446,0.7835830685472929
1,1,20230718050000,1.2491406416911188,1.3668364606054457,-1.0100459392838244
0,0,20230711100000,-0.300093961237384,-0.8442790185229957,-1.0629096824531188
0,0,20230801140000,-0.02001889934442878,-0.5821115937904281,0.5839549948781336
1,1,20230802120000,0.38361197078793213,-0.588038578458875,-1.904452240256916
1,1,20230706200000,-0.9131989057816112,-0.02809031340802223,1.3321891107607855
1,0,20230712090000,-0.28218057902524896,-0.22012368028997004,0.22659199149281042
1,1,20230718070000,0.86531690202038,-0.5937953222563245,1.558721212843437
1,1,20230726070000,0.764096078496275,-0.9657574156062594,-1.087072376569513
1,0,20230731180000,0.7731072066952375,0.8119403283952916,-0.43635946871824044
1,1,20230807020000,-1.1551797511404318,1.337831020966117,-2.4078683269268857
1,1,20230702140000,-0.23658035072914094,1.4827147941724148,-0.7956897629952762
0,0,20230803210000,-0.3963938350478049,-0.48107355738448426,-0.18384688072187927
1,0,20230702040000,0.42517884227470176,0.8537246722572774,-1.9627075800084366
0,0,20230809210000,0.3356579896488977,0.23632590272777546,-0.3946268121983994
1,1,20230720200000,0.15542733074293652,-0.5706713486133254,-1.9873401768602443
1,0,20230714050000,2.465733955419929,0.734218218708196,-0.2574601849114253
0,0,20230711040000,-0.2908060801440377,-0.6166050540454969,1.1471119271082366
1,0,20230801030000,-0.4078230860685443,-0.37617660278168846,-0.03497975011412269
0,0,20230730000000,-1.156749670336056,-1.3767297025036298,1.658207372611803
1,0,20230712070000,-1.5378473259288705,-0.4642210974332259,0.7862925633946097
1,0,20230719070000,-1.2203173772157754,0.25386120901458487,1.3481478486069713
0,1,20230801030000,-0.7186819254432798,1.5689344956774955,-0.7649452408782836
1,1,20230710220000,1.3100730944378527,-0.35349544620168666,-0.7891416283926023
0,0,20230716160000,0.03916390436185879,-1.0381691470869339,0.3456134163853686
1,0,20230712010000,0.19333066695273338,1.497368970934125,-1.577702091632859
0,0,20230808130000,-0.09627330820209662,-0.5045524370842177,0.47114374976209034
0,1,20230808080000,0.36530099302178864,-1.748381656140865,-0.3239198165469296
1,1,20230715220000,1.4020721472178432,0.13309373513678405,1.329996837546657
1,1,20230715030000,-1.993930836268036,-0.3247734732791751,0.6795122540794105
0,1,20230717040000,1.2183373155853803,2.3003956426851713,1.096706430340127
1,1,20230725000000,-2.515038452535007,0.4753660343472122,-0.7542060813950472
1,1,20230811050000,0.028202711521927642,-0.14634235365483608,1.048210268761728
1,1,20230729160000,2.1919073547444152,-0.9244972092556034,1.4447124943642828
0,1,20230701020000,0.680657939531544,0.33016684119296735,-0.03871382338034076
0,1,20230718200000,0.37305893532063655,1.4567099500617942,-0.7393506193664882
0,0,20230706210000,2.0019459668029733,0.3118141834772605,-0.7217872012344094
0,0,20230716150000,-0.7030628980011439,-0.8474296921179458,1.239012992015965
0,0,20230728210000,0.4339674224650475,0.538806211751954,2.6843457424233113
0,0,20230714110000,0.5781170974738931,-0.0486068948728155,-0.981645070175222
0,1,20230707010000,-0.5224021342270257,0.4486131033181622,-1.0585200500425602
0,1,20230809210000,-0.4341101794959805,-0.3548073501842204,0.9214141806744788
0,0,20230713040000,-0.5437794332233397,-0.378295274261212,-0.7539135293666445
1,1,20230728160000,0.08731497400856388,-0.4177797974317798,1.0183553842282698
0,0,20230718230000,0.546691605771313,0.9422381514973616,0.46534617352664587
1,1,20230730080000,0.1232302729146622,-0.3682252752410914,-0.023977302497963874
1,0,20230809120000,0.7094618174298554,-0.45973073137422704,0.4412715345216878
1,1,20230810140000,-1.9691472859735475,-0.9420659015623665,0.380198369153394
0,1,20230725080000,-0.21825116374283668,0.4540138017167675,-0.17960649778617563
0,0,20230717140000,-1.0234193103506461,0.31170180213121856,-1.7563610316384946
0,1,20230804000000,0.30172251268289835,-0.44876822448863096,0.17865072858903483
0,0,20230807000000,0.2869174286723232,-0.7093787075578609,1.5730603660641642
1,0,20230715070000,-0.11562211495745531,1.876173413227712,-1.6087686632045235
0,0,20230810030000,0.5102790105320711,-1.880443055124838,-0.9657850201389447
0,0,20230706190000,0.9978127182640276,0.49317200320172117,0.4268269747660109
0,1,20230708180000,-0.06052052230630854,1.2914035482160082,0.03859186273228057
0,1,20230803120000,-1.051694888099702,-3.3868137614883,0.4111821595842892
0,1,20230703120000,-1.581257570919481,0.7941400600761793,-0.699318207827662
1,0,20230811120000,0.03611017533012821,-0.2202546014960882,1.162458286592306
0,1,20230809020000,0.24186670151354087,0.2560548642832593,0.046900565690211025
1,0,20230716190000,-0.969523889519979,-0.32323796452209,0.6969855223430569
0,1,20230730130000,0.7257668231630326,1.075393445646077,0.3202774109710961
1,1,20230803140000,-0.45895688582457345,0.3631193416713573,0.17549496796099245
0,1,20230719070000,-1.6564328651711504,0.1317198895343158,0.6268336570281299
0,0,20230714060000,1.2564363423451892,-0.8988606069585929,0.18648795396695048
1,1,20230713130000,1.1439879192021631,1.8822922338341885,-1.190199028095512
1,1,20230715070000,-2.015599436663098,0.009931019733270987,1.0873568257159645
1,0,20230701100000,-0.5626002816536924,2.289805797460459,0.8181272862481836
0,1,20230703130000,-0.6015836814142763,1.927569385178195,-2.10685039135781
1,0,20230805040000,1.6394886594175027,-1.7783509672653808,-0.6542002848756773
0,1,20230710090000,-0.09929271004165632,-0.6549459608026902,1.042360462492807
0,0,20230707080000,-1.4958781980554177,-1.0369510059749418,-1.8269285464778338
1,0,20230730140000,0.8821047822408783,-0.04820608148706246,0.9435668819007444
1,1,20230724110000,-1.230775545766081,0.18716402048616199,-0.14122253565425064
0,0,20230802030000,-0.26034049072176124,0.22992646789343035,1.340282570333991
0,0,20230724180000,-0.7697688778808768,1.0541286760189787,-0.0011467890754636246
1,0,20230725070000,-0.56045509827994,1.4935827693088695,-0.7220679929956276
1,0,20230728110000,0.9372580895639391,0.9674877492386388,0.30808566075914057
1,0,20230805200000,1.5213301613321657,-0.5609352142237467,-0.030385489509986232
0,0,20230724220000,-1.2743687463793785,-0.7820238651074395,-0.8108511341406807
0,1,20230713210000,0.6260764255078172,0.00276183588393645,2.2183434830113864
0,0,20230806200000,-0.7327536296899959,0.4261195264046615,-0.9710981815843147
0,0,20230711020000,-0.7016719100240756,-0.18319134571712223,-2.242955375059794
0,1,20230721120000,0.4906362214227146,-1.3454848362522223,1.5816989681214926
0,1,20230716050000,-1.027902765713695,0.6820595085768006,-0.5835634723159264
1,1,20230714170000,0.47060260077504473,-0.39231476873390336,-0.29677326096569556
0,1,20230705100000,0.7301133565097351,-0.42251273442204323,-0.3579060646290342
0,1,20230710090000,-0.4325322616990184,-0.05461267405809275,-0.569651434158326
0,1,20230804080000,1.3270781020136666,-0.23989891708016095,-0.7661924712634459
1,1,20230710010000,-1.272824612061507,-0.3665010555121015,-0.9968173024969644
0,0,20230809000000,1.345406190611672,-1.2801253069331895,0.06475976170456565
0,0,20230801080000,-1.943987429485133,-0.11224746695165881,-0.4019875576756351
1,1,20230722010000,2.6997141404195095,0.7029537919068678,0.7303621903339466
0,0,20230711180000,-0.4062022386218326,0.264644005121289,0.4826940516161541
0,0,20230806230000,-1.1623071563876177,0.9481214391006447,-0.9275121935254043
0,0,20230802050000,-0.23267190851999858,-0.7285450223200068,0.10852127607235619
0,1,20230722120000,-1.0464779426244284,-1.2780584791178016,-0.41783832412135335
0,1,20230802040000,0.38696529885454223,-0.2458499789779966,-0.9916604426336656
1,0,20230703050000,1.3676573314701472,-0.614236618548697,0.6894315705151325
1,1,20230702220000,-0.9934562260566775,-0.510334983207748,-0.12132527930836483
1,0,20230731060000,0.5793992391740034,0.21174971808112725,-0.40755002017047903
0,0,20230729160000,-1.5327353688957595,-0.5030805391046554,-0.8555672364232793
0,0,20230722160000,1.0329547332286124,-1.2500684892063942,-1.027936761073339
0,0,20230705020000,0.41623636692759547,-0.5589947278819981,1.988768023914546
1,1,20230701190000,1.0761833213303202,0.3400593668608015,0.33411864962999654
0,1,20230807010000,-0.12234690264110538,0.6714806010069174,-1.0911290372028166
0,1,20230801080000,-0.4351565978547518,0.661422784083347,0.28786589832281284
1,0,20230724200000,0.8161174360573329,0.4244730942479096,1.0620161767955376
0,1,20230807020000,-1.3080485215584186,-0.16809346596524435,0.16751761253004238
1,0,20230721090000,-1.7428243317335752,0.4049140989591295,1.3740213421331244
1,1,20230718100000,-0.0049619840400380874,-0.042335658198237126,-1.5428131420699671
1,0,20230729170000,-0.38959660685879244,0.1130961378202375,-1.9913220473802107
0,0,20230805090000,0.553833331781546,-0.9393267378659398,0.2605174218537532
0,0,20230703130000,1.091551424313997,0.0438749637607155,0.2764961433738831
0,1,20230707000000,0.533014079151139,0.3786662342514116,-3.339500178254242
0,1,20230709230000,1.0119033118267453,0.3411273134397087,-0.6235760912020152
0,1,20230701020000,0.32105233333216393,-1.2875190260592986,-1.0086623143834552
0,1,20230707150000,0.4945957483210984,0.09626077640338242,-1.3919462407031564
0,0,20230731180000,-0.11665720983227088,-1.4438895774639133,-1.0110417646098109
1,1,20230811130000,0.46504546101518207,0.17367664613852624,0.5957878015993596
0,1,20230802120000,0.16665282856351338,-0.701337191602714,-1.0174050212897083
1,0,20230705230000,0.3251767965290638,1.705642942525445,-0.9831221345818416
0,0,20230807040000,-0.1667240330868389,0.11924332929589004,-1.618805308857679
0,0,20230704160000,0.8089292004712981,0.8011640198239227,1.268909642515826
0,1,20230714160000,-0.7104525498349515,2.11087263702428,0.43463236547063433
1,0,20230725030000,-0.018349020904106537,-0.817401811088721,-2.492356202902901
1,0,20230807210000,1.3117839002075757,0.4356749109059113,-0.9822400792231865
1,0,20230715200000,-0.9487218229211253,-1.1859110092328462,0.528517884394926
1,1,20230726090000,-2.161845461752631,0.34489700824991926,1.2813925489828368
0,0,20230712020000,0.36645716629797204,1.765709266450403,0.8408387593666566
1,1,20230726160000,-0.2569544903534993,-0.6278832144417893,-0.35568291025788557
0,1,20230809150000,1.0108622403718392,-0.8859543132945961,-1.9313768607930384
0,0,20230714100000,-0.13051507989699376,-0.09117423351856317,0.8702489939113104
1,0,20230727100000,-0.6043390715633118,2.0458172880882857,-0.29689685132050436
1,1,20230811030000,-0.07581739581821335,0.771038919953255,0.06886201461506992
1,0,20230723120000,1.0930685866132108,-0.9049146520560105,-0.17742043820849684
1,0,20230728000000,0.5753696271923753,1.455060582481769,-1.355529499576268
1,1,20230709020000,-2.4339022565480346,-1.6550629923331868,0.36425021222298903
1,1,20230808080000,0.18576749208677126,2.136559128802725,0.22645903111344676
1,0,20230731170000,0.23576213240140492,0.856450680015159,-0.4257888429147984
1,1,20230714190000,-0.01824996520051934,1.763557440006718,0.4711057998624871
0,0,20230708010000,-0.6108898915685892,-1.6477981083840352,-1.373999547423306
1,0,20230722160000,1.1945318745064444,0.1694418308596864,-0.2690027758831089
1,0,20230720060000,1.2440339481348617,-0.13388892656571572,0.026127472935788817
0,1,20230702150000,-2.203160460825862,-1.006979473446641,-1.7349276321350622
1,0,20230723080000,-0.7979594777414443,-1.2960236202513922,-0.057096610836053406
0,0,20230711200000,-0.14473065128572005,0.5070812587595488,0.7336451466812959
0,0,20230717100000,0.9485082037166699,0.597731708113624,-0.3032309240428677
1,1,20230809180000,0.034852876391766284,1.2999740467257528,-0.034114902514344424
0,1,20230710090000,-0.6835938001649233,-0.5034210533268308,0.562344039234167
0,1,20230810230000,0.7095335773073748,-0.14160981015580998,-0.38780010886627264
0,1,20230706030000,-0.21133608555099248,-1.3824599249460918,-0.2977973995442889
0,1,20230810140000,-0.11740085915495976,1.540785811994749,-1.1767035145324671
1,0,20230702130000,-0.0271584334040762,0.0695480877572431,-0.014936777320765185
0,1,20230714150000,0.5743084408384841,0.7225885016201056,-0.3348484836047804
1,1,20230711100000,-0.3085496016737873,0.7579053961110119,0.49908979505332257
0,1,20230807120000,0.6869464926472221,1.459107157301978,0.563459954183239
0,0,20230708070000,-0.07306896840707273,-0.8313994672674534,0.7912090390128811
0,1,20230726010000,-1.067016586417876,0.6975866003471783,-0.5082603508951309
0,1,20230808010000,-0.03677630569544812,-0.025008706309041482,-2.176581085624116
1,0,20230719210000,-1.015213403145215,2.1056770663406312,0.7416397464647746
1,1,20230702120000,0.04098678977594188,-0.8343641789960169,0.4311209640974092
0,0,20230714030000,0.8294739292314663,1.1714263477638722,-0.6352916046860899
0,0,20230729150000,-1.0736290060021147,0.35034177922839693,0.5549401995673372
1,0,20230810120000,0.36427340580443873,0.29785609420602127,-1.4485898025162416
0,0,20230803030000,-0.8290374583532079,0.054020726047489774,1.030240212870275
0,0,20230810040000,0.20170055991654703,1.3466658228367874,-0.33362455179405004
0,1,20230810120000,0.8602042420204842,0.2638517010739347,-0.8289276130048954
1,0,20230725160000,-2.1295130741100414,-1.524415338120977,-0.6217015562388877
1,0,20230705170000,-1.1144758268713455,1.219503568712245,-0.23148498600021244
1,1,20230702150000,-0.3689794451099221,1.036201832131722,-0.01201207329946324
0,0,20230713120000,0.31504048918161526,0.5871376842128475,0.0482802803994069
0,1,20230710070000,-0.1663833293583238,-1.1284736297475466,-0.429607443958124
1,1,20230714050000,-0.045880781980918925,-0.9731153602213203,0.20023957346147908
1,1,20230715120000,2.0429845253512564,-1.877442885236109,0.008279274333433777
1,0,20230705180000,-1.2124572788492276,0.4603298731798137,-0.6475729955743991
1,0,20230730010000,1.1354850163627703,-1.3495488481743696,-0.798190624421264
0,0,20230714100000,-0.3499781271544168,-1.7187508928621646,0.6083655428948375
1,1,20230724150000,0.5494747924987342,1.2749891193000438,0.5243260359979053
0,0,20230702150000,2.1289465557455998,0.768179564462847,0.057136355161263315
1,0,20230806010000,0.688678023685426,-0.33317166483092703,0.9241954659902013
0,0,20230702150000,0.3724957097899999,-0.13404658325719543,-1.9613276561676345
1,1,20230805180000,1.5991223351493755,-2.407344206983942,-0.5643946415067032
1,1,20230810120000,1.1247986445931917,0.9167449190592203,-1.1563171123346443
1,0,20230801040000,-0.7993940761614355,-0.6927314644886842,2.256272265137851
1,0,20230713000000,0.2945247424538556,0.33029086313314077,0.7132198203959864
0,0,20230711210000,-1.7174957341407595,-2.488562261791484,-0.07906198365827584
1,0,20230709230000,-0.5401533883742511,0.9775680321615458,0.7849905788461563
0,1,20230707020000,0.3140529675998594,-0.7528447693857241,1.116275663755115
0,1,20230714230000,-0.6021053527812588,-1.3760422637893543,1.105631691524071
0,1,20230707230000,0.2733667459719246,-0.33960163448836717,0.9217034851003533
0,1,20230704190000,-0.01338461565303896,-0.596395217935485,-0.2625403232820616
1,0,20230715160000,0.5364167323950428,1.0742676129098663,-0.5013654194839521
0,0,20230724180000,-0.4241990220281109,-0.4203951223616271,-0.9621891799806851
0,0,20230724180000,-0.9401489144367132,1.3626170266133677,0.5024472667290073
0,1,20230803230000,1.478126826173261,0.33014261578907306,-0.15893573532878114
1,0,20230729080000,-0.4956967426899445,0.8943678872123748,-0.4184710305171959
1,1,20230802120000,0.6600105931171182,-0.002166453227886297,-0.47066136172780243
1,1,20230716020000,1.435247026472536,1.2720589823398831,1.4501926306346884
1,0,20230724040000,0.16266999899753198,-1.153623990282676,0.9526804128416713
0,0,20230715080000,-0.8563065694431494,0.11362445749432701,1.8303938561281654
0,0,20230729200000,-0.17860997454734448,-0.39643582943141487,0.5290162998921087
1,1,20230708010000,1.017540916606753,1.3966284795073118,0.05695444025489809
0,0,20230715190000,0.20624754573786294,1.4990344046594257,-0.025402450744924792
0,1,20230708220000,-1.2051417922042769,0.0004212592371184664,-1.020301547261473
0,0,20230728180000,0.5966438335337123,-1.2915111010958051,-1.2614189917514007
1,1,20230718130000,0.7695314690509986,0.42709731679166757,0.5073410218928746
1,1,20230730030000,-0.3553118861179337,-1.6646097350337665,-0.9346787104832548
0,0,20230701060000,0.6102443756047459,1.6261427987831114,0.21145775386723586
1,1,20230706120000,0.24501859546046723,-0.4731700706360385,1.1154666830952116
1,1,20230801020000,-0.1974295386420392,-0.030570163417495192,-0.6654539330308965
1,0,20230724040000,-1.2935357435936636,-0.6809510758067541,2.010481634591578
1,1,20230804090000,1.0779538951057577,-0.9017815867008206,-0.9906951209440994
1,0,20230801160000,0.7592109999198332,0.7372913165470523,0.990194756489846
0,1,20230702060000,0.5838862943753126,-0.1586166770513216,0.42475618113236224
1,0,20230723060000,1.5445260036780937,0.042482538923175224,1.1940952499461512
0,0,20230718170000,0.9451937270135937,-1.0038910792188394,-1.1161976113596896
0,1,20230717090000,0.6865660061515626,0.8560592234970398,2.307020916953611
1,1,20230728230000,-2.213227348026831,0.9577897351368669,-0.17877508378290563
0,1,20230716020000,1.1968949518024157,-0.20892848687957735,0.6766479392992815
0,1,20230719040000,0.08308051428205071,1.2679221333318873,1.444487488946501
0,1,20230728210000,0.31249168025713864,-0.10412415422452258,-0.6046620674952157
1,0,20230723220000,0.3193331896933858,0.7797554962888209,0.8257263629471786
1,1,20230808140000,0.7738327436422795,-1.6229275808300976,-0.7714696452214928
0,0,20230704090000,1.1221750288016852,0.35343086648641237,1.3969615804578392
1,0,20230715190000,0.6342411430592223,-0.2714814676069348,-0.7601807312287338
1,1,20230711170000,0.4752855893198915,0.15552242595499616,0.03850698249575914
1,0,20230730210000,0.23151273929557145,0.11068240565582617,0.30612070101196
1,0,20230725120000,-3.351610516904678,0.12569982217698403,0.7842997697226155
0,0,20230811040000,-0.2875910194501882,0.6157007293625533,1.968476308426545
0,0,20230722190000,-0.9415895173506456,-0.5651736316059788,-0.45196898961448945
1,1,20230713060000,1.2107395389390851,0.5690792595356432,1.1387347742736065
1,0,20230810010000,0.6190371982862937,1.2325248831179065,1.970258448634137
0,1,20230710070000,-0.45813698721373425,-1.4101410049803234,0.16573336086491727
0,1,20230722200000,-0.35771718226924426,-0.7805400982293256,-0.5501327501202914
1,0,20230702210000,-0.3939813633024213,-0.7385354255011861,-1.7300337394352916
0,1,20230728180000,-0.4118261543189197,-1.0920457994509594,1.8832757674110623
1,1,20230705160000,-1.4445574435247972,-0.4746977696370589,-0.24444432992436366
1,1,20230710160000,-1.6612794932777677,1.0331185153998403,-1.001358499230551
0,0,20230701160000,0.029046772381743993,1.4475869245124284,-1.3583300842097628
0,1,20230715230000,1.0753141393593546,0.10617496974650213,-1.0032141903900413
1,1,20230710060000,-0.5376896974278628,-0.3242360108482005,0.9197052932271652
1,1,20230806010000,0.30344475092404516,0.8029239690806602,1.0578685276747382
0,0,20230730030000,0.7342609171767251,-2.36396849425218,0.6521218714555364
1,1,20230719150000,-0.9933782055838566,-1.0551784721031583,0.1323378273533645
0,0,20230805150000,-0.019975428719903078,-2.3216304066999154,-1.2455205895013357
1,0,20230716040000,-0.666520481273515,-1.0656997173554419,-0.7299409459020475
0,0,20230729020000,1.6061194918312938,-0.7670175269020002,-1.1066194106812755
0,0,20230714130000,1.5624595068621143,1.4776818779376781,0.5728210055262651
0,0,20230720100000,-0.9923428398748506,-2.7610619661559896,-1.0633124788617043
1,0,20230718050000,0.3858843830843258,-0.4167026002343339,-0.7142461110535925
1,1,20230719220000,1.0675993008124904,0.6195664721781072,-0.18348724299850708
0,0,20230725090000,0.84832950037633,0.4107306632690933,-1.669800153096347
1,1,20230710160000,0.08156303498436555,1.4617381335348938,0.046771430840846465
0,1,20230710070000,1.3065574617643476,0.16105147859658853,-0.10715288103553652
0,0,20230811090000,-0.9045146889894328,0.37427818048114503,1.1842091459616908
1,1,20230804140000,-0.30309294439469225,-1.8385068318025504,-0.819865545033752
1,1,20230718030000,-0.877642419759575,-0.9882688581768089,-1.2991955183123356
0,1,20230724190000,0.7824934947006217,-1.7827047434480237,-0.37405964959128485
1,1,20230714220000,-0.5826368742994515,0.5726081079140996,-1.098091293436016
1,0,20230710050000,-0.17124917543708565,0.34869045175724583,0.039154591813124515
0,1,20230702120000,0.6176703682657487,0.31353796728351535,-1.859934861826606
0,0,20230811040000,0.698249913777816,-0.8814336084580743,-0.6053454033772814
1,1,20230712130000,-0.9071263462552507,-0.9729497793166654,-0.9283716698222197
0,1,20230709030000,1.0566552837727923,0.20944693229641737,0.5677570770860688
0,0,20230808030000,0.4556896686672513,-0.6693860527711348,-0.8105647096253652
1,1,20230805230000,-1.0817028395804014,-1.0204045638322368,-1.736095758598499
0,1,20230721030000,-1.3277158957566129,-0.5083893712580683,-0.2018200969345484
0,1,20230711010000,-0.015819710262067736,-0.6607420360353083,0.31988614027450907
