Date,Ticker,Close
2022-06-09,AAPL,423.2481518257668
2022-06-10,AAPL,353.36150260416935
2022-06-13,AAPL,448.58423607508706
2022-06-14,AAPL,421.4688307596458
2022-06-15,AAPL,174.62802355441434
2022-06-16,AAPL,457.0235993959911
2022-06-17,AAPL,315.7368967662603
2022-06-20,AAPL,422.976062065625
2022-06-21,AAPL,458.4365199693973
2022-06-22,AAPL,227.20138998874555
2022-06-23,AAPL,144.0207698110707
2022-06-24,AAPL,191.17406501677667
2022-06-27,AAPL,270.8431154505025
2022-06-28,AAPL,427.20590636899726
2022-06-29,AAPL,444.2922333025374
2022-06-30,AAPL,102.78085221247628
2022-07-01,AAPL,304.2989210310263
2022-07-04,AAPL,266.9644012595116
2022-07-05,AAPL,188.8431241882921
2022-07-06,AAPL,147.94614693347313
2022-07-07,AAPL,235.0460685614512
2022-07-08,AAPL,477.16388156500767
2022-07-11,AAPL,229.2811728083021
2022-07-12,AAPL,307.51624869734644
2022-07-13,AAPL,381.2075835580711
2022-07-14,AAPL,245.4518409517176
2022-07-15,AAPL,488.7128330883843
2022-07-18,AAPL,484.9789179768445
2022-07-19,AAPL,200.71291833014567
2022-07-20,AAPL,298.89940235695417
2022-07-21,AAPL,220.35132392670786
2022-07-22,AAPL,213.93619775098705
2022-07-25,AAPL,114.75477894181311
2022-07-26,AAPL,343.82573359195874
2022-07-27,AAPL,301.07160929154463
2022-07-28,AAPL,120.59150049999573
2022-07-29,AAPL,211.45858569464457
2022-08-01,AAPL,463.3063543866615
2022-08-02,AAPL,195.82475626678897
2022-08-03,AAPL,157.95794883648924
2022-08-04,AAPL,295.78110411102523
2022-08-05,AAPL,494.2601816442403
2022-08-08,AAPL,196.82210860460015
2022-08-09,AAPL,368.8542189623514
2022-08-10,AAPL,404.64784613148703
2022-08-11,AAPL,195.05501759695989
2022-08-12,AAPL,391.2865394447438
2022-08-15,AAPL,247.11325308770128
2022-08-16,AAPL,352.92233223743176
2022-08-17,AAPL,353.41188430435784
2022-08-18,AAPL,314.3098736299034
2022-08-19,AAPL,136.11590802176332
2022-08-22,AAPL,434.1209982356952
2022-08-23,AAPL,228.31202598869433
2022-08-24,AAPL,174.6074041599417
2022-08-25,AAPL,116.31005662190557
2022-08-26,AAPL,336.35717727529675
2022-08-29,AAPL,371.02574473691294
2022-08-30,AAPL,106.63513157114247
2022-08-31,AAPL,304.8372233197124
2022-09-01,AAPL,190.59831007917518
2022-09-02,AAPL,358.06911616377994
2022-09-05,AAPL,169.74657160199658
2022-09-06,AAPL,376.37509524098635
2022-09-07,AAPL,254.69413852021495
2022-09-08,AAPL,474.6919954946938
2022-09-09,AAPL,155.0083776583973
2022-09-12,AAPL,236.4265404201034
2022-09-13,AAPL,145.38940849623563
2022-09-14,AAPL,469.8774473114251
2022-09-15,AAPL,450.9357413523924
2022-09-16,AAPL,203.17665108606224
2022-09-19,AAPL,363.99361841367164
2022-09-20,AAPL,426.88888008048633
2022-09-21,AAPL,322.0803246397849
2022-09-22,AAPL,311.8602313424026
2022-09-23,AAPL,196.74091636018068
2022-09-26,AAPL,137.2411071223597
2022-09-27,AAPL,458.8863031813307
2022-09-28,AAPL,460.1672228653322
2022-09-29,AAPL,353.24058290930714
2022-09-30,AAPL,235.61191641948028
2022-10-03,AAPL,239.68382984506437
2022-10-04,AAPL,390.38227154809573
2022-10-05,AAPL,458.84410398103086
2022-10-06,AAPL,454.8345697060469
2022-10-07,AAPL,411.9502183430495
2022-10-10,AAPL,356.8126584617151
2022-10-11,AAPL,133.65598599801953
2022-10-12,AAPL,164.6514856378455
2022-10-13,AAPL,459.4216754108317
2022-10-14,AAPL,342.57162386383595
2022-10-17,AAPL,103.67882064665186
2022-10-18,AAPL,140.58861714641284
2022-10-19,AAPL,365.40070764322235
2022-10-20,AAPL,102.02463353848748
2022-10-21,AAPL,164.32322056699945
2022-10-24,AAPL,319.49351574663444
2022-10-25,AAPL,376.7580790770773
2022-10-26,AAPL,360.7845038010402
2022-10-27,AAPL,189.7077237842239
2022-10-28,AAPL,384.8716885390144
2022-10-31,AAPL,194.89963499872005
2022-11-01,AAPL,230.1598792637071
2022-11-02,AAPL,398.59656204720966
2022-11-03,AAPL,359.85315961888585
2022-11-04,AAPL,439.6893641976712
2022-11-07,AAPL,363.04515692013734
2022-11-08,AAPL,327.32344133418866
2022-11-09,AAPL,137.469907131237
2022-11-10,AAPL,247.0863212237734
2022-11-11,AAPL,206.08094707269018
2022-11-14,AAPL,197.5958573516334
2022-11-15,AAPL,489.2042219009782
2022-11-16,AAPL,257.23908986670415
2022-11-17,AAPL,456.8186220708453
2022-11-18,AAPL,352.45545039890516
2022-11-21,AAPL,417.9245214166594
2022-11-22,AAPL,301.0548372420768
2022-11-23,AAPL,330.76155385054363
2022-11-24,AAPL,297.00707752754556
2022-11-25,AAPL,178.09719511921782
2022-11-28,AAPL,388.9808461046021
2022-11-29,AAPL,212.30894497634233
2022-11-30,AAPL,109.72638657258153
2022-12-01,AAPL,358.1889183628671
2022-12-02,AAPL,170.84427176281957
2022-12-05,AAPL,476.18343374116574
2022-12-06,AAPL,481.5714308010349
2022-12-07,AAPL,465.9457560881794
2022-12-08,AAPL,248.06348010217775
2022-12-09,AAPL,106.18264661154697
2022-12-12,AAPL,471.32742503509013
2022-12-13,AAPL,271.2736593269257
2022-12-14,AAPL,486.6619276174678
2022-12-15,AAPL,485.44799083570115
2022-12-16,AAPL,441.203782186944
2022-12-19,AAPL,217.77955682783426
2022-12-20,AAPL,254.0390914407701
2022-12-21,AAPL,440.45466860674276
2022-12-22,AAPL,226.76880206251107
2022-12-23,AAPL,167.797098674437
2022-12-26,AAPL,322.72050498334005
2022-12-27,AAPL,474.4619096643124
2022-12-28,AAPL,378.4119186699892
2022-12-29,AAPL,328.024468035746
2022-12-30,AAPL,138.8705975083074
2023-01-02,AAPL,346.00289067966787
2023-01-03,AAPL,496.0215400417053
2023-01-04,AAPL,156.0336060946096
2023-01-05,AAPL,307.33186094549467
2023-01-06,AAPL,450.94922877118216
2023-01-09,AAPL,396.30744710168176
2023-01-10,AAPL,378.8062963981072
2023-01-11,AAPL,380.9936335948437
2023-01-12,AAPL,243.79646048790207
2023-01-13,AAPL,217.43673770579733
2023-01-16,AAPL,423.74446219140543
2023-01-17,AAPL,424.0453578716723
2023-01-18,AAPL,446.8289274320415
2023-01-19,AAPL,465.2962210225885
2023-01-20,AAPL,304.5369595443751
2023-01-23,AAPL,300.60651787487984
2023-01-24,AAPL,419.31807158671006
2023-01-25,AAPL,359.98557231110607
2023-01-26,AAPL,380.7867509030813
2023-01-27,AAPL,418.31706777444043
2023-01-30,AAPL,456.00213672702654
2023-01-31,AAPL,235.19806274061432
2023-02-01,AAPL,250.2331810559776
2023-02-02,AAPL,137.5927759363476
2023-02-03,AAPL,331.3120563984696
2023-02-06,AAPL,114.37690951869683
2023-02-07,AAPL,286.2392072529841
2023-02-08,AAPL,317.05785388303065
2023-02-09,AAPL,214.61650085131376
2023-02-10,AAPL,336.3333042276043
2023-02-13,AAPL,112.20009997561976
2023-02-14,AAPL,114.93927549968576
2023-02-15,AAPL,429.0402242638633
2023-02-16,AAPL,244.07625656450514
2023-02-17,AAPL,150.8242050607539
2023-02-20,AAPL,308.89730402192174
2023-02-21,AAPL,407.99742123944435
2023-02-22,AAPL,186.32841099873727
2023-02-23,AAPL,349.15619032760014
2023-02-24,AAPL,134.1389859975072
2023-02-27,AAPL,120.67268846744308
2023-02-28,AAPL,312.54185262725923
2023-03-01,AAPL,316.2540486440426
2023-03-02,AAPL,354.9719605992826
2023-03-03,AAPL,390.43653348906463
2023-03-06,AAPL,490.34083178501385
2023-03-07,AAPL,306.52013932047817
2023-03-08,AAPL,229.1825891764984
2023-03-09,AAPL,418.0744779074815
2023-03-10,AAPL,208.3329005048297
2023-03-13,AAPL,275.5885682822544
2023-03-14,AAPL,131.3825525369064
2023-03-15,AAPL,110.140297366183
2023-03-16,AAPL,485.05936587117003
2023-03-17,AAPL,434.3920482048823
2023-03-20,AAPL,378.38968243747917
2023-03-21,AAPL,263.58117776570793
2023-03-22,AAPL,169.3177280283383
2023-03-23,AAPL,162.5748170684344
2023-03-24,AAPL,200.09715926583812
2023-03-27,AAPL,319.69066588244823
2023-03-28,AAPL,385.83836908002496
2023-03-29,AAPL,364.0789506870925
2023-03-30,AAPL,211.97355877837714
2023-03-31,AAPL,481.94611226527763
2023-04-03,AAPL,395.1587666783074
2023-04-04,AAPL,321.7416210045603
2023-04-05,AAPL,344.6882984937409
2023-04-06,AAPL,267.84002497111595
2023-04-07,AAPL,199.09239580046298
2023-04-10,AAPL,242.38907146050462
2023-04-11,AAPL,403.13844418574763
2023-04-12,AAPL,105.75739545190234
2023-04-13,AAPL,146.4290562027665
2023-04-14,AAPL,118.4010568087011
2023-04-17,AAPL,116.29152092758805
2023-04-18,AAPL,442.1842336044029
2023-04-19,AAPL,381.46314375200944
2023-04-20,AAPL,289.6695316349301
2023-04-21,AAPL,139.1336642604006
2023-04-24,AAPL,296.64635004673295
2023-04-25,AAPL,289.3887083122263
2023-04-26,AAPL,169.28074796400608
2023-04-27,AAPL,273.5406596951892
2023-04-28,AAPL,259.40189375894937
2023-05-01,AAPL,346.3400392208866
2023-05-02,AAPL,354.0374603470575
2023-05-03,AAPL,118.1216039088178
2023-05-04,AAPL,249.8450458505885
2023-05-05,AAPL,350.3439662856946
2023-05-08,AAPL,301.2545034320351
2023-05-09,AAPL,442.5959364753289
2023-05-10,AAPL,363.477452647578
2023-05-11,AAPL,165.17377083257188
2023-05-12,AAPL,128.22749896017194
2023-05-15,AAPL,356.96771128252624
2023-05-16,AAPL,110.60452421664873
2023-05-17,AAPL,334.3102325093853
2023-05-18,AAPL,476.092096569983
2023-05-19,AAPL,330.1896711503516
2023-05-22,AAPL,255.26797048260877
2023-05-23,AAPL,357.3152873769413
2023-05-24,AAPL,283.30115619660666
2023-05-25,AAPL,318.24671572637396
2023-05-26,AAPL,476.5859235106101
2023-05-29,AAPL,254.4410551203097
2023-05-30,AAPL,484.4762255295657
2023-05-31,AAPL,462.14025678242547
2023-06-01,AAPL,178.31645391571857
2023-06-02,AAPL,127.74452035006618
2023-06-05,AAPL,140.31120055097065
2023-06-06,AAPL,107.28873026061989
2023-06-07,AAPL,137.77718430237135
2023-06-08,AAPL,373.20270936654276
2023-06-09,AAPL,128.4754593840916
2023-06-12,AAPL,227.59025211750452
2023-06-13,AAPL,437.95012438778184
2023-06-14,AAPL,109.30877429433035
2023-06-15,AAPL,425.7873930355743
2023-06-16,AAPL,212.74190990935998
2023-06-19,AAPL,147.2659310486625
2023-06-20,AAPL,378.6948661456603
2023-06-21,AAPL,351.5771387119536
2023-06-22,AAPL,450.98880541082116
2023-06-23,AAPL,394.02841752155433
2023-06-26,AAPL,421.39237215393945
2023-06-27,AAPL,212.8138290285226
2023-06-28,AAPL,170.97581751188915
2023-06-29,AAPL,400.24590065634334
2023-06-30,AAPL,422.7338957069056
2023-07-03,AAPL,496.2020568002693
2023-07-04,AAPL,265.0470707645706
2023-07-05,AAPL,248.80723431711326
2023-07-06,AAPL,410.56518429679875
2023-07-07,AAPL,236.32141610120715
2023-07-10,AAPL,472.3029302414259
2023-07-11,AAPL,443.3651007372047
2023-07-12,AAPL,271.5976109500074
2023-07-13,AAPL,400.34842711659894
2023-07-14,AAPL,401.81714963387293
2023-07-17,AAPL,141.24954753437305
2023-07-18,AAPL,461.0211626718267
2023-07-19,AAPL,302.10094897914286
2023-07-20,AAPL,430.5829864430967
2023-07-21,AAPL,228.0198404122447
2023-07-24,AAPL,458.2092913984802
2023-07-25,AAPL,255.68067149366524
2023-07-26,AAPL,104.33506059211935
2023-07-27,AAPL,462.15279056770544
2023-07-28,AAPL,136.51467071445342
2023-07-31,AAPL,227.72545503616595
2023-08-01,AAPL,480.024786820322
2023-08-02,AAPL,480.24285877502246
2023-08-03,AAPL,329.37515524931445
2023-08-04,AAPL,352.73488486791973
2023-08-07,AAPL,279.3782087913279
2023-08-08,AAPL,217.28430867922583
2023-08-09,AAPL,231.4658181479664
2023-08-10,AAPL,369.00738243081537
2023-08-11,AAPL,400.949811775072
2023-08-14,AAPL,416.6316174903394
2023-08-15,AAPL,415.8472571178215
2023-08-16,AAPL,136.48244121947613
2023-08-17,AAPL,297.7681218810326
2023-08-18,AAPL,123.02350400665772
2023-08-21,AAPL,319.8115529294942
2023-08-22,AAPL,276.6122005493508
2023-08-23,AAPL,455.08167310331993
2023-08-24,AAPL,240.36600502083147
2023-08-25,AAPL,146.82680657104234
2023-08-28,AAPL,157.19667282113434
2023-08-29,AAPL,404.6042526869889
2023-08-30,AAPL,347.2872253265044
2023-08-31,AAPL,140.4490704491161
2023-09-01,AAPL,133.64272244599897
2023-09-04,AAPL,380.387652583648
2023-09-05,AAPL,129.1052025456774
2023-09-06,AAPL,428.74402371614246
2023-09-07,AAPL,382.4968908625985
2023-09-08,AAPL,132.5395122567599
2023-09-11,AAPL,133.93508563407676
2023-09-12,AAPL,494.65583140047016
2023-09-13,AAPL,249.70831830244813
2023-09-14,AAPL,248.25685882675637
2023-09-15,AAPL,425.119826903001
2023-09-18,AAPL,478.89943095354346
2023-09-19,AAPL,494.4004255291484
2023-09-20,AAPL,401.35127410357666
2023-09-21,AAPL,250.5038342123663
2023-09-22,AAPL,133.4002866794675
2023-09-25,AAPL,410.8587663709747
2023-09-26,AAPL,323.361699894322
2023-09-27,AAPL,269.6888036987905
2023-09-28,AAPL,462.5417540378944
2023-09-29,AAPL,144.47899292246052
2023-10-02,AAPL,297.0500417163437
2023-10-03,AAPL,104.54145790696762
2023-10-04,AAPL,287.4642567976505
2023-10-05,AAPL,122.52131027273494
2023-10-06,AAPL,147.52716650722877
2023-10-09,AAPL,147.01049871084194
2023-10-10,AAPL,359.6841208464254
2023-10-11,AAPL,398.41795170616933
2023-10-12,AAPL,333.34750603886386
2023-10-13,AAPL,484.86901938981674
2023-10-16,AAPL,249.94823180948163
2023-10-17,AAPL,214.28483451274428
2023-10-18,AAPL,447.4396512757841
2023-10-19,AAPL,189.43833540778104
2023-10-20,AAPL,485.2890157762445
2023-10-23,AAPL,104.86178987592653
2023-10-24,AAPL,487.95153068305564
2023-10-25,AAPL,117.26396478023045
2023-10-26,AAPL,456.45724547922845
2023-10-27,AAPL,311.08044363451995
2023-10-30,AAPL,497.18591844772016
2023-10-31,AAPL,129.51862589415956
2023-11-01,AAPL,321.5417137605283
2023-11-02,AAPL,487.7210142476396
2023-11-03,AAPL,309.2391376680595
2023-11-06,AAPL,351.759455254105
2023-11-07,AAPL,378.29947559384686
2023-11-08,AAPL,281.8164259071093
2023-11-09,AAPL,351.0232320336254
2023-11-10,AAPL,333.72572476924006
2023-11-13,AAPL,460.46320419639557
2023-11-14,AAPL,118.17855213658315
2023-11-15,AAPL,212.38527583689213
2023-11-16,AAPL,480.1645936306235
2023-11-17,AAPL,456.10551355636653
2023-11-20,AAPL,282.26270111428516
2023-11-21,AAPL,348.0530391206147
2023-11-22,AAPL,210.95247319245306
2023-11-23,AAPL,175.24846388950454
2023-11-24,AAPL,285.4793619759929
2023-11-27,AAPL,241.34089121042112
2023-11-28,AAPL,333.4624447403488
2023-11-29,AAPL,131.09385478599393
2023-11-30,AAPL,489.7579230664666
2023-12-01,AAPL,494.48429779184113
2023-12-04,AAPL,379.26468560789806
2023-12-05,AAPL,314.43854653764816
2023-12-06,AAPL,223.81104651453109
2023-12-07,AAPL,425.51800788277944
2023-12-08,AAPL,373.89246902155173
2023-12-11,AAPL,165.04677573795652
2023-12-12,AAPL,464.370873797537
2023-12-13,AAPL,429.0148971692676
2023-12-14,AAPL,479.9199653167696
2023-12-15,AAPL,390.287803355344
2023-12-18,AAPL,345.366078374316
2023-12-19,AAPL,267.29721451624755
2023-12-20,AAPL,473.0913933416053
2023-12-21,AAPL,446.42555580016335
2023-12-22,AAPL,118.08746804247576
2023-12-25,AAPL,110.5467897989008
2023-12-26,AAPL,250.58534675121984
2023-12-27,AAPL,424.2213323127332
2023-12-28,AAPL,494.9104517259778
2023-12-29,AAPL,160.16675644141128
2024-01-01,AAPL,337.652286140854
2022-01-03,GOOGL,252.3563426524086
2022-01-04,GOOGL,487.96575912584126
2022-01-05,GOOGL,436.8475692542835
2022-01-06,GOOGL,435.3314818844551
2022-01-07,GOOGL,287.4772639179881
2022-01-10,GOOGL,265.9278009350661
2022-01-11,GOOGL,209.3628287722825
2022-01-12,GOOGL,122.55019866037085
2022-01-13,GOOGL,445.88895050202126
2022-01-14,GOOGL,425.16040365203105
2022-01-17,GOOGL,499.8870693144522
2022-01-18,GOOGL,498.65473482956213
2022-01-19,GOOGL,322.172682241051
2022-01-20,GOOGL,407.5949660722042
2022-01-21,GOOGL,477.90629195297123
2022-01-24,GOOGL,439.8589562709646
2022-01-25,GOOGL,198.93924069727905
2022-01-26,GOOGL,280.2176541240374
2022-01-27,GOOGL,151.663766060598
2022-01-28,GOOGL,481.62041090348896
2022-01-31,GOOGL,342.469853780352
2022-02-01,GOOGL,191.4571222013851
2022-02-02,GOOGL,368.68027376234267
2022-02-03,GOOGL,347.25129618315833
2022-02-04,GOOGL,243.2650872131362
2022-02-07,GOOGL,145.42303687985162
2022-02-08,GOOGL,368.6292782371198
2022-02-09,GOOGL,308.1230803615173
2022-02-10,GOOGL,408.9273566942557
2022-02-11,GOOGL,308.0654004447973
2022-02-14,GOOGL,440.87260012741604
2022-02-15,GOOGL,320.7627355097942
2022-02-16,GOOGL,324.37518861415447
2022-02-17,GOOGL,450.66144106333803
2022-02-18,GOOGL,261.39314648495883
2022-02-21,GOOGL,153.6060913802563
2022-02-22,GOOGL,111.51307052533559
2022-02-23,GOOGL,402.0549022694476
2022-02-24,GOOGL,348.12382054138584
2022-02-25,GOOGL,381.63190723968944
2022-02-28,GOOGL,185.1856646035643
2022-03-01,GOOGL,154.5485902347079
2022-03-02,GOOGL,105.81786626715277
2022-03-03,GOOGL,240.23502352263878
2022-03-04,GOOGL,335.96707474185325
2022-03-07,GOOGL,256.8976180398929
2022-03-08,GOOGL,274.98996880949164
2022-03-09,GOOGL,461.66347779749935
2022-03-10,GOOGL,239.30218680932015
2022-03-11,GOOGL,305.5957956639243
2022-03-14,GOOGL,413.4612050964572
2022-03-15,GOOGL,258.61711292850805
2022-03-16,GOOGL,348.8346800911494
2022-03-17,GOOGL,444.9454834986981
2022-03-18,GOOGL,479.8082494630568
2022-03-21,GOOGL,158.82939237161517
2022-03-22,GOOGL,470.63505006459775
2022-03-23,GOOGL,296.84651723181526
2022-03-24,GOOGL,203.29775531958336
2022-03-25,GOOGL,283.65430249530453
2022-03-28,GOOGL,492.0130301141908
2022-03-29,GOOGL,297.04723759714784
2022-03-30,GOOGL,231.5006441150033
2022-03-31,GOOGL,353.3603417266903
2022-04-01,GOOGL,196.05824751127722
2022-04-04,GOOGL,130.34533124346558
2022-04-05,GOOGL,151.55188876425967
2022-04-06,GOOGL,151.21833558310897
2022-04-07,GOOGL,160.76107740491773
2022-04-08,GOOGL,155.53086905976406
2022-04-11,GOOGL,356.34989792128584
2022-04-12,GOOGL,172.75203375965793
2022-04-13,GOOGL,238.26691332954528
2022-04-14,GOOGL,458.71536396240475
2022-04-15,GOOGL,289.58465610514895
2022-04-18,GOOGL,367.0230954084109
2022-04-19,GOOGL,168.92794848065193
2022-04-20,GOOGL,176.9156075234683
2022-04-21,GOOGL,116.34744650659155
2022-04-22,GOOGL,167.57402522886582
2022-04-25,GOOGL,211.43613561278346
2022-04-26,GOOGL,170.8041937106987
2022-04-27,GOOGL,135.48101350282224
2022-04-28,GOOGL,148.25434844024034
2022-04-29,GOOGL,284.3115072130903
2022-05-02,GOOGL,182.533487362317
2022-05-03,GOOGL,245.7079444192302
2022-05-04,GOOGL,301.36690834194275
2022-05-05,GOOGL,376.1579314517461
2022-05-06,GOOGL,115.72485593643958
2022-05-09,GOOGL,419.76415956361706
2022-05-10,GOOGL,351.16015579636314
2022-05-11,GOOGL,132.70361277954876
2022-05-12,GOOGL,449.4314496427109
2022-05-13,GOOGL,468.3489602127253
2022-05-16,GOOGL,124.4311839419455
2022-05-17,GOOGL,210.7510592588815
2022-05-18,GOOGL,422.48051191722453
2022-05-19,GOOGL,399.30387615346336
2022-05-20,GOOGL,173.8084077425509
2022-05-23,GOOGL,183.7397293346841
2022-05-24,GOOGL,248.1888411165528
2022-05-25,GOOGL,293.8091940764085
2022-05-26,GOOGL,347.3019086121184
2022-05-27,GOOGL,247.56545582790898
2022-05-30,GOOGL,285.01388645325915
2022-05-31,GOOGL,398.9883752535026
2022-06-01,GOOGL,114.67328115623916
2022-06-02,GOOGL,200.9747777376083
2022-06-03,GOOGL,385.33983435382095
2022-06-06,GOOGL,458.08273507487974
2022-06-07,GOOGL,304.67097684626646
2022-06-08,GOOGL,312.84539410612626
2022-06-09,GOOGL,142.8688045359104
2022-06-10,GOOGL,278.96494672938184
2022-06-13,GOOGL,313.0469065820092
2022-06-14,GOOGL,196.98820145389186
2022-06-15,GOOGL,207.69729237975238
2022-06-16,GOOGL,250.91366524184906
2022-06-17,GOOGL,108.02847911109055
2022-06-20,GOOGL,228.8316662332713
2022-06-21,GOOGL,184.57920279861787
2022-06-22,GOOGL,230.99894087116587
2022-06-23,GOOGL,147.90485272770047
2022-06-24,GOOGL,456.210912295958
2022-06-27,GOOGL,337.43698142161946
2022-06-28,GOOGL,371.6409276577958
2022-06-29,GOOGL,415.6684954429353
2022-06-30,GOOGL,299.3768795716229
2022-07-01,GOOGL,134.76811523496949
2022-07-04,GOOGL,314.8426167274191
2022-07-05,GOOGL,334.73644720835165
2022-07-06,GOOGL,398.17578967373197
2022-07-07,GOOGL,272.6638184918718
2022-07-08,GOOGL,151.03212111822552
2022-07-11,GOOGL,213.5103623194898
2022-07-12,GOOGL,245.23291855945405
2022-07-13,GOOGL,358.3668965326405
2022-07-14,GOOGL,328.31132186756474
2022-07-15,GOOGL,242.4386903591385
2022-07-18,GOOGL,494.60609951719186
2022-07-19,GOOGL,342.3099277427549
2022-07-20,GOOGL,194.89071669439778
2022-07-21,GOOGL,140.7129890481615
2022-07-22,GOOGL,161.1436556737328
2022-07-25,GOOGL,198.38309135380325
2022-07-26,GOOGL,164.27254930382227
2022-07-27,GOOGL,174.6268096205223
2022-07-28,GOOGL,214.03806747753885
2022-07-29,GOOGL,169.3494381179019
2022-08-01,GOOGL,458.70616985057006
2022-08-02,GOOGL,132.0934982646569
2022-08-03,GOOGL,309.80455582810185
2022-08-04,GOOGL,264.1587307958646
2022-08-05,GOOGL,492.95144676344256
2022-08-08,GOOGL,144.81556086722094
2022-08-09,GOOGL,259.1422396182967
2022-08-10,GOOGL,487.78817331014756
2022-08-11,GOOGL,446.2028503575921
2022-08-12,GOOGL,426.828828379712
2022-08-15,GOOGL,203.16113081797593
2022-08-16,GOOGL,168.35503495602632
2022-08-17,GOOGL,367.4572879697724
2022-08-18,GOOGL,471.7503956510343
2022-08-19,GOOGL,322.70515720557194
2022-08-22,GOOGL,328.64507578795997
2022-08-23,GOOGL,211.99163746411367
2022-08-24,GOOGL,407.79717327677474
2022-08-25,GOOGL,174.81749942300934
2022-08-26,GOOGL,229.47169456169746
